model,category,image_id,CC_mean,CC_min,CC_max,SIM_mean,SIM_min,SIM_max,KL_mean,KL_min,KL_max,NSS_mean,NSS_min,NSS_max,AUC_mean,AUC_min,AUC_max,CC_partial_mean,CC_partial_min,CC_partial_max
claude-opus-4.6,desktop,08a5d7,0.5302539731103192,0.5045538347695788,0.5804558381073353,0.5180165139788452,0.5069938406121244,0.538910000642936,1.3426661113194018,1.2918847331881884,1.3690335786126906,1.1767903094530918,1.1213973660620034,1.282898776348249,0.782476354938581,0.7794945824135339,0.7879640797254179,0.4711565092129926,0.4408257741203686,0.5303782766182408
claude-opus-4.6,desktop,08d1eb,0.42725081659656494,0.409488596307722,0.4474183394038493,0.44267291082666854,0.4273162055661197,0.4506981528211312,1.2782260517453055,1.1807265536395792,1.338940401344897,1.0153644096020726,0.943428125966544,1.1273202768094466,0.7671851452161115,0.7513215025284966,0.7812920656217244,0.15380796031645116,0.1286250768116538,0.1992396175828556
claude-opus-4.6,desktop,09bb5b,0.6175978949173109,0.6086644942941835,0.6229214330035551,0.5924216107291095,0.5873498701479147,0.5980104290221988,0.8613006175491641,0.7718131561851266,0.9476399417973952,1.0613289579485417,1.0492104639557172,1.0676121069060052,0.7767089382573902,0.7684575274341994,0.7850676292322849,0.48224965428711686,0.4672646993516534,0.4902049449916488
claude-opus-4.6,desktop,0b777c,0.5698618174406155,0.5192149715632978,0.632458084153563,0.5645432772824649,0.5445580813707768,0.5946175806842942,0.8933892448855003,0.8607731741739898,0.9459523763422284,0.9849130270693397,0.8980917546178324,1.085774479364518,0.7402512414730342,0.7254676152645866,0.7540026393328205,0.33618765349775903,0.2831397650912493,0.4128096052791786
claude-opus-4.6,desktop,0c51af,0.10728787093615637,0.0854343856018518,0.1296040888076413,0.3077991318009193,0.3015711279642646,0.3122982228307159,2.4968382112858603,2.410737248707871,2.6226189007967196,0.18365672117869414,0.1463382893113851,0.2537107244580953,0.5864385889311375,0.5734782631679562,0.6091120215042218,0.0085922087680284,-0.0683168293131409,0.1044342244647319
claude-opus-4.6,desktop,0db596,0.23275396275928087,0.1618052865505929,0.3285856009388692,0.36640667653442804,0.3430187517386422,0.3964779462142908,1.850053236577051,1.567061960300965,1.9973824304771752,0.5706672667309683,0.3712173614664907,0.8470540058419858,0.7166799460908267,0.6822216162031486,0.7539755303490698,0.21268617582207774,0.1639944331431715,0.304042691223919
claude-opus-4.6,desktop,0dbd98,0.6359475260672715,0.5997138572980836,0.6970837309069117,0.4615261332658827,0.4462909909382929,0.4915107750306052,0.9624874592156402,0.8692398474354902,1.0142895960716514,1.5243257373447519,1.4302102426808387,1.697062538873254,0.8240846568187324,0.8105908148957911,0.8461945131628636,0.5812038311831194,0.5377206022334011,0.6473408551022043
claude-opus-4.6,desktop,0e1c44,0.29580561786467124,0.2529723367904324,0.3352631688698566,0.34854253791700945,0.3294454794569557,0.3667968368445273,1.7122230017208449,1.674562247784205,1.7469398087074852,0.7887571634191816,0.6349577546184584,0.8922172089736412,0.6650552594175831,0.6459112348234335,0.6997369213450062,0.24744453777444228,0.2044136203753488,0.2903571624354661
claude-opus-4.6,desktop,0e1dea,0.28161703974270563,0.2490036943989949,0.2986024565974017,0.4093354059112242,0.402873380807611,0.4153207873084812,1.4797963282864497,1.449969918055947,1.5383196948406697,0.5118145385182004,0.4382423202046281,0.5506899748772112,0.6595350071783166,0.6516260739703609,0.665196628332736,0.15719269222452348,0.1452095650972231,0.1696736543505116
claude-opus-4.6,desktop,0eb2be,0.22249475206854938,0.1992733617096864,0.2394065572126208,0.2635428065773105,0.250067645292969,0.2738447481120501,1.9266509743476021,1.8187248961298472,2.0707660275656226,0.7133615207019179,0.6161970342785276,0.7783676410362849,0.7086674125898663,0.6772743694489874,0.7252813976935486,0.09535548766286063,0.0766344485309158,0.1138139335285659
claude-opus-4.6,desktop,0eef1f,0.18588844624714054,0.0939633004296828,0.2742067477470892,0.3188193784293076,0.2781180999034134,0.3604286953777248,1.8405950349391464,1.5711011456700723,2.1429613658940356,0.4054657443774623,0.2172836650759987,0.6278014937533206,0.7080644410594906,0.6751210755360133,0.7408331680885657,0.19744742295571105,0.1184434825570228,0.2745069399218491
claude-opus-4.6,desktop,0ef9b2,0.2448640808683217,0.2414355600544573,0.2488506891806124,0.3264209986051641,0.325130567960147,0.3282611884276546,1.623380514080267,1.560519115983872,1.686444231690102,0.6260081625650341,0.6065265880512802,0.6550012194904643,0.7103379110199315,0.7098639461991941,0.711044949493733,0.11710744671258544,0.1088759739825127,0.1322566530274017
claude-opus-4.6,desktop,0f1984,0.2647557831862776,0.2393224378941612,0.2967760301302121,0.36262494177124394,0.3381477605039639,0.4000868647088148,1.6078612470248526,1.4234204649403508,1.7899483012893302,0.7742029328837624,0.6561685602156716,0.9735408958311824,0.7384994164145029,0.7168556412063423,0.7683316288839002,0.2752093987452274,0.2449528476322711,0.3058832793638471
claude-opus-4.6,desktop,0f85bd,0.3487157391307735,0.3226445565470304,0.3641393009638372,0.4092740710115336,0.3869453619053608,0.4271768215387591,1.1848620978338205,1.1269084605919588,1.295682418657097,0.7576004923929368,0.6363076021334534,0.8512530543369836,0.7345163983251476,0.7051947681662806,0.7538761513206609,0.2949724084620146,0.2754175939196162,0.3110075746964955
claude-opus-4.6,desktop,0ff0be,0.37658594173342436,0.3260174239132234,0.4166682173359013,0.39653858231110034,0.3779543609177481,0.4108561705840593,1.321297502913087,1.2263434962047313,1.4765437411556463,0.8807085677635583,0.7455280999336068,0.9710670027617608,0.7668132065987413,0.7539613935687786,0.7745789265941306,0.2405041913229771,0.1798686695541103,0.2929780105335516
claude-opus-4.6,desktop,10298c,0.33553714722999306,0.3029591974670272,0.3635656676729954,0.419987255094344,0.3949111148293356,0.440355964057198,1.076166521984959,0.9780416335846698,1.174745067958722,0.8136538333967621,0.7338912968887557,0.8630964829955764,0.7540586728314892,0.734364497082212,0.7641107954006302,0.048501890367148894,0.0258909723364163,0.0805063444337278
claude-opus-4.6,desktop,10579e,0.18468539534944273,0.1622824210354511,0.2246338447109877,0.3488110124134804,0.345358840490199,0.3512163193337244,1.685936650989951,1.4979496757263362,1.852777357957953,0.36922575742913266,0.3027215671288265,0.4567835122350944,0.6376808421688659,0.6324806759525161,0.6473468972774767,0.02949610244036373,-0.0109693599956755,0.0920566997959052
claude-opus-4.6,desktop,111cd2,0.4407987846530878,0.4209560293204046,0.4568236923684963,0.4629207519930447,0.461959521080803,0.4639102700806475,1.4238662795967676,1.4041996537816877,1.4434948377101056,1.083093247565164,1.0433463585944192,1.1077346407766555,0.774411877476927,0.766325009824183,0.780432719958285,0.2899700285990507,0.2360336704993069,0.325733108640482
claude-opus-4.6,desktop,11412e,0.06588640153408278,0.0297812746649968,0.1047747137494559,0.3111997980755771,0.2933787113014136,0.3411367629393104,3.007412145051019,2.794217049705815,3.1261426046922063,0.13520514451001023,0.071114805265924,0.2151322380924374,0.555328450352198,0.5433466182342154,0.5615466030681113,-0.0053198043229745,-0.0282441896762281,0.0079261584225477
claude-opus-4.6,desktop,11482d,0.0135217378583404,0.0057156331932958,0.0242099924315447,0.1918641074555616,0.1816243309794261,0.2058470043165108,5.62652176892512,5.304274922735755,5.8977245167087275,-0.05222298144817747,-0.1032007554068812,0.0290809754763827,0.41596008203003104,0.3882909264895793,0.4560907111769469,0.012936795633163434,-0.0059636702541448,0.0270587413890487
claude-opus-4.6,desktop,11f8c6,0.12388044209999538,0.0756736388666127,0.152522284727131,0.30566568428848967,0.2816279589604911,0.3230970258345507,1.8184935743515434,1.6619717535547769,1.9264214650813969,0.18038424146503249,0.0645779236703779,0.2504009193838706,0.621044767765306,0.6098028047931636,0.6401153285497974,0.0402908135047177,-0.0258937408444538,0.0881894016027019
claude-opus-4.6,desktop,13349c,0.06546427550489203,0.0489000202038903,0.0760378934477755,0.2835014276558458,0.2556905046365337,0.308247079001805,3.145482900795363,2.645709520539205,4.0283767963901855,0.22729489614510504,0.1915675051890935,0.2458129705832453,0.5438216412802103,0.4950434169031603,0.5743696750767775,0.05113024120971587,0.0486706203818597,0.0558880510712227
claude-opus-4.6,desktop,13bd83,0.3658917078672091,0.3307925421114599,0.3986040435918166,0.4206288775400102,0.4111564599397325,0.4317110732485739,1.1556248035703782,1.0657037673091243,1.210816614287138,0.8523619293597474,0.7421341924103452,0.9617817731392508,0.794847879068131,0.7769946158688319,0.8043751903867716,0.26179672016671834,0.1774857358509356,0.36080207082661
claude-opus-4.6,desktop,1411d0,0.3600648524331815,0.2898280489465278,0.457345575463602,0.39266162058554527,0.3652977948179218,0.423867916291035,1.2833353177432871,1.1035879616180952,1.4169642983390769,1.1578835994682761,0.9790290267232176,1.386275874733741,0.7551064192010263,0.7247233824075642,0.791063044046955,0.3302865514417204,0.2543930239655592,0.4346956244935029
claude-opus-4.6,desktop,147ff4,0.12677850720868514,0.0705745082686941,0.1689510736730034,0.3858428305145098,0.3636010815518995,0.4083641992927181,1.9489184151576995,1.501856368090713,2.4176112598045685,0.318219909826486,0.1995812460237446,0.3828871543395494,0.6175307158936088,0.5726219179878643,0.6530217909168279,0.13900020818857592,0.0970567934431852,0.1730091403139616
claude-opus-4.6,desktop,14c026,0.24510319336521805,0.2211306819071221,0.2631324581463963,0.30792440190020837,0.2905201332663472,0.3195201325222667,1.590575870888782,1.5219804530355854,1.6543816578876938,0.6602947065996584,0.601211728502289,0.6952977464628713,0.6976474102030008,0.6741129524965854,0.7150839409423666,0.2101389922412739,0.2017753132156396,0.2174225398062958
claude-opus-4.6,desktop,15ac57,0.6409545965557689,0.6328882965375368,0.6475341213781344,0.5233268267126893,0.507845545036961,0.5327374830017707,0.9115176298775748,0.8712562375051965,0.9559733243523356,1.5497038024781677,1.5184286700685232,1.5706186591771183,0.8113408376204988,0.8050217509681773,0.8189367609956959,0.6249964861648278,0.6162375991628619,0.6318479224460604
claude-opus-4.6,desktop,163ce0,0.4846055937832783,0.4533997006814024,0.5063571469485717,0.38909863368128894,0.3813334109629706,0.3973160869705049,1.2333068536412626,1.0933708323284994,1.3655586136410331,1.4842337036551794,1.3420435599624922,1.5906750808303574,0.8192438839624344,0.8078196431278548,0.8368175114753651,0.40315131749601774,0.3590727373987027,0.4333309823676274
claude-opus-4.6,desktop,1655e9,0.6937025378642022,0.660917041534353,0.7117227176433044,0.5150746747086452,0.4861383052731104,0.537121147000734,1.1704255031917368,1.0532371104995488,1.2586833117819634,1.6920551515552742,1.6171167903924486,1.737154930264413,0.7977316653070633,0.7892846941680768,0.8032015165791118,0.6697448579240648,0.6356636251898394,0.6883895765106612
claude-opus-4.6,desktop,16830b,0.38683353454002484,0.3766094214173957,0.392632079021896,0.35905730007389297,0.3494003825368196,0.3658194826225553,1.6408747253151814,1.6058856756162156,1.6922505670652086,1.0399913486013597,1.0260124839205322,1.0564750565163432,0.8004343331741709,0.7957184759927609,0.8041305393147022,0.2945021000630968,0.2839336048803583,0.3002779919751956
claude-opus-4.6,desktop,16a13e,0.44399650167644583,0.4337644918065453,0.458421196873965,0.3971483865313261,0.3900456498728768,0.4031969110548089,1.407802394411808,1.387138741364349,1.435322694783337,1.564331995155457,1.518486645970796,1.6144188892878826,0.846933422554561,0.8439466671162161,0.848910859965184,0.28526479397818194,0.2696317911488046,0.307496206112761
claude-opus-4.6,desktop,16d9d5,0.3150385497979762,0.1936241116265181,0.3773885904521524,0.36706085458043786,0.3192997201777809,0.3981701595613207,1.5527568854099802,1.4395610487005144,1.7133691163993028,0.657225995334256,0.3781005318769846,0.8185285172197321,0.721954888090214,0.7050239801245223,0.7331497022412649,0.1425447326939363,-0.014425857549414,0.2290508479344202
claude-opus-4.6,desktop,179165,0.36002486833940267,0.3427613067311347,0.3772660305584504,0.49814047405820205,0.4911689173610193,0.5097372019650861,1.102239773508396,1.0778328023698909,1.1407483919453123,0.7159663481492068,0.6932940333699782,0.7567739007503429,0.6948221245537863,0.6861662785838349,0.7046427063747248,0.12995080317942495,0.0954118142860786,0.1551099161006012
claude-opus-4.6,desktop,18177f,0.3537359367086556,0.3396642280054017,0.3725706804111423,0.41446332826666593,0.4079682960301571,0.424367134878982,1.3665933356268596,1.3093578810600115,1.3995881842799247,0.6669517709004533,0.624884476516916,0.7115456692403905,0.6843054604686469,0.6787318495633796,0.6904961099698839,0.17284176195906864,0.1384111955583422,0.2078398943268313
claude-opus-4.6,desktop,182715,0.4258895245008658,0.3728975150512245,0.5112496098698807,0.4147685866509237,0.3915125843295935,0.453802608649687,1.115967183910257,0.9535451875013076,1.2471668237449598,1.1591078034633768,1.0130833105941497,1.3388424732846105,0.7930441908190079,0.7744427421462831,0.8205658889988102,0.37319077947846857,0.3114240315398143,0.4719438667510478
claude-opus-4.6,desktop,1a03d5,0.3583455790548893,0.2557820557791032,0.4206967356591484,0.36398381109628564,0.340174181285913,0.3899968422758976,2.0130482448763742,1.9232742804303535,2.0767107433465153,0.8274570813410577,0.5457680692955349,0.9795247034870418,0.6929619637507027,0.6785694540939156,0.7074733789931503,0.17154430280681643,0.0263117839548678,0.2566371627047465
claude-opus-4.6,desktop,1a3e47,0.6011306316210687,0.5715383801347812,0.6241897821671814,0.49513613447739085,0.4853576125455279,0.5036188341742065,0.8924993038508661,0.822920814543759,0.9524085083838012,1.7575816299384368,1.6740881503327776,1.8373769441089551,0.8547001638856915,0.8372167227224936,0.8695169139689781,0.586281422053835,0.5550702066784285,0.6105754754176026
claude-opus-4.6,desktop,1a9f12,0.3332623309986064,0.2778924163779125,0.3788202652451026,0.4615280708866522,0.4410292923158135,0.4803540928105714,1.1671063450693697,1.0667985592214233,1.2892857491249767,0.81692097511647,0.6709481715772563,0.9631519079956288,0.7517989706150644,0.7440228965031619,0.7578926485834337,0.33089069128281134,0.2758984194729191,0.3731416610407133
claude-opus-4.6,desktop,1b436f,0.4815703494492713,0.4776930265702497,0.4891893618197105,0.5011786751391731,0.4983900476947527,0.5067020383020814,1.0148675294243352,1.0046734784232774,1.0349817510828172,1.0187971342379019,1.0116689704386308,1.0327767699612973,0.7589853545616146,0.757564263793003,0.7617048551191071,0.4784732497590358,0.472882390740921,0.489509409306698
claude-opus-4.6,desktop,1b984b,0.6258541534000389,0.5904677569515008,0.6615198800803952,0.5217881632770706,0.5018365450619918,0.5361032054522332,0.806588192123494,0.7677535425725551,0.8786351653118679,1.7008970377467396,1.56706724160022,1.8145109993441435,0.8597240396847504,0.8454296327199582,0.8681389573998644,0.6124247248945023,0.5714435649935927,0.6616812559878461
claude-opus-4.6,desktop,1bf5c6,0.5783597558135561,0.5697332584445012,0.5954285796457842,0.5721909877572744,0.5682035618124871,0.5767192379975526,0.6691839185335744,0.6586053249087548,0.6902091521649396,1.4200418830355543,1.4028867840418566,1.4532087861911822,0.8681923501042764,0.8664186183052321,0.8693594346751032,0.4535868664849392,0.4363511856296505,0.468194509870513
claude-opus-4.6,desktop,1c381f,0.19269765793005622,0.1188739943744053,0.2527556393234801,0.29132820911430657,0.2678704559752756,0.3239414519663584,1.80437342790134,1.450885888281512,2.3435900239715717,0.5901541008217167,0.3436509165126026,0.7934178346016595,0.7617015925250272,0.6811957388744564,0.8180515587378506,-0.0009730496645690331,-0.0731051060149375,0.0541569053106131
claude-opus-4.6,desktop,1ce5f5,0.41770033247291694,0.4051965005434179,0.4338175777349642,0.38663471738718114,0.3791106354205316,0.3924616572277249,1.467037450352023,1.4392772260842188,1.5090871791507967,1.4144247640638057,1.3332475119886715,1.4854359831624528,0.8583140449073619,0.8563689665550868,0.8616333713444156,0.3073653758048327,0.2927376402810959,0.3244424889669589
claude-opus-4.6,desktop,1d0e96,0.6310711305486709,0.6084306681752705,0.6465187518195394,0.5927380203254634,0.5825891774625985,0.5987548802929975,0.5664067352213943,0.5542381399289764,0.5834433647958247,1.306634802578954,1.2559089437810953,1.3376898241919752,0.8646626103385859,0.8633892412412393,0.866198277118746,0.4787866512240126,0.4565160093182902,0.4969636052324793
claude-opus-4.6,desktop,1dd3f0,0.10102562970393543,0.0763531153556004,0.1469038490514587,0.2572200043559672,0.2394551646704171,0.2853562051385413,2.5946471175020975,2.373752557428751,2.705956354923987,0.2519768967896417,0.1848471301613389,0.3605950150957668,0.6300743235235299,0.6149901794915981,0.6458646881302584,-0.0617251469591543,-0.0900600483164958,-0.035257668232998
claude-opus-4.6,desktop,1e27b2,0.20357070520346285,0.1857580721441062,0.2200930918264096,0.35639919694641,0.3523699584053518,0.3634596927369092,1.7077795744122817,1.6454870305976943,1.8047359587260063,0.3486887273077895,0.315953500105507,0.3682444268181768,0.7042305358002524,0.6900717696163257,0.712776747814901,0.051828669613810864,0.0365883928404328,0.0677594368284161
claude-opus-4.6,desktop,1ed970,0.25211040895574494,0.1747707319516829,0.3319095049989139,0.3012009720173818,0.2815413686927863,0.3220832866640302,1.7069543257531186,1.4477957839568116,1.888025728156545,0.7121955385480803,0.4661235811708341,0.9763042456982476,0.7152233557896599,0.667544715052717,0.7644374406900504,0.14490354976821554,0.0546595864578086,0.2537241056031699
claude-opus-4.6,desktop,1f1fff,0.5184660415943575,0.490752378371207,0.5410729323336052,0.527915394373825,0.5027957941415703,0.5462685976591268,0.8073690761681189,0.7530189600504289,0.8744667425278919,1.276682734502664,1.1988034615293963,1.3362005500004983,0.8341065225079207,0.8218728019025926,0.843817801608053,0.3323545802163187,0.3240973830354203,0.3404976285021304
claude-opus-4.6,desktop,1f3437,0.42850375564955606,0.4101088753003232,0.4408456276321703,0.40637276538895195,0.3893151934817408,0.4161733284515214,1.6002276959120596,1.4571592073389603,1.7535090098395878,1.5627380751335307,1.4870170105515208,1.6152573828891603,0.8586124960082401,0.8428171106492006,0.8781218811401726,0.33370069729270063,0.3166355693395078,0.3482337770226503
claude-opus-4.6,desktop,1fdbf2,0.4556112454494204,0.4095956572706566,0.4880970179822066,0.4887557589299349,0.4751104104334246,0.5077598186976073,1.074183597387317,0.9905559986385074,1.1756437387232352,0.8856023333490345,0.7833257772248698,0.9554558396917396,0.7507439753351891,0.7426586818544604,0.7628030485158941,0.3542251107978642,0.2726749426004392,0.4018515889715378
claude-opus-4.6,desktop,2021b7,0.39012073626532234,0.1950881965088698,0.5207272669845615,0.39721971860703104,0.3303358026768184,0.4359779708831149,1.4516666681419663,0.9751076247056102,2.3150600343319576,0.9413211914068659,0.409394941279681,1.2825768836782778,0.7603408229447517,0.6709751947849238,0.8131110455233724,0.37414580504808814,0.1768032637198231,0.5066492910848097
claude-opus-4.6,desktop,20beb4,0.49551270124613983,0.4534780077024676,0.5221095110603817,0.49209924371317165,0.4753649956072679,0.5030957800004328,1.0014696799969507,0.9227171374356068,1.0855173831168434,0.9567960489128109,0.8935643411161158,1.0034265805786575,0.7119675359759515,0.7090499992299257,0.7142139367333303,0.4568217494932283,0.4106902283718523,0.4866316186165196
claude-opus-4.6,desktop,210e46,0.21066570567265355,0.2017324750973381,0.2194272578647847,0.431924556376105,0.4281720114771155,0.4364926323272828,1.4852500418934875,1.4533824604978989,1.5396619677100394,0.4216307796317868,0.4021536950170116,0.448508722914812,0.6988571519303118,0.6977431871437995,0.700597949947594,0.19902281843787817,0.1912717256313229,0.2071644488418651
claude-opus-4.6,desktop,217749,0.12533092473182234,0.0801301111339329,0.1955514889871318,0.30833480695149124,0.2751162165381073,0.3486263470593955,2.771888668834005,2.5603804562721852,2.959203409427261,0.5504445067192897,0.3681012726396938,0.8138870581624003,0.7426675959606351,0.7216847970344566,0.7819960826914694,-0.006290959638061366,-0.016553678105371,0.0079873030183423
claude-opus-4.6,desktop,221587,0.4173235983033045,0.3991800251663603,0.4336943035483396,0.46766838952442075,0.4555353298958053,0.4787666734228686,1.4176197220757807,1.3885409293766626,1.4705737018937728,0.9046889341627539,0.8671150457148412,0.935986344685558,0.7596682352337055,0.755969835057838,0.7620008007436886,0.36423979986856253,0.3562109636091976,0.3712436818614949
claude-opus-4.6,desktop,229d89,0.3212549082872666,0.2862825019538901,0.3440755880211694,0.39711753212153456,0.3844549209615074,0.4039155482965164,1.240553154403211,1.2023992463009394,1.3121250724218982,0.7590321637638282,0.6570293345692579,0.8285484093724137,0.7349028493651154,0.7265714777123219,0.7402258570968975,0.279905264833181,0.2433783612314482,0.3022026295133119
claude-opus-4.6,desktop,22dd48,0.4461012660974131,0.3669009399353374,0.531625287333451,0.41261607964268293,0.3887471799637926,0.435535994738938,1.1361545632827956,1.0262830055429806,1.243710732655681,1.1194914256040107,0.9277097861724806,1.3363460649490868,0.7949849716535337,0.7749287939312957,0.8167434743956115,0.44901749881338776,0.3793357136363522,0.50436771575216
claude-opus-4.6,desktop,237216,0.3981690475943103,0.3831971651252201,0.4170565467081506,0.40554775668678494,0.3984582305232695,0.4120152261601295,1.714064311975955,1.5103465290791378,1.8737732928532824,0.7771929878869969,0.7488624510842083,0.8023700087390672,0.7522792383844511,0.7398487326559255,0.7684712179750406,0.313517151730472,0.2861131792288838,0.349659886691932
