model,category,image_id,CC_mean,CC_min,CC_max,SIM_mean,SIM_min,SIM_max,KL_mean,KL_min,KL_max
gpt-5.4-mini,mobile,1dd09f,0.02062704635257764,-0.0789103392718524,0.0793101111709864,0.21677661318236746,0.1646355842042551,0.2418977701356789,4.1388374273947734,3.2739815296885553,5.589578347484295
gpt-5.4-mini,mobile,3664a3,0.34975708593091054,0.1598851705912889,0.470603773624574,0.4635828310471493,0.4196710663212022,0.5013796291661344,0.990422283433707,0.7911800097598862,1.25337250106908
gpt-5.4-mini,mobile,3d29ac,0.12237195416152905,-0.0074259110446914,0.2667523779563574,0.3715514834347432,0.3159255550226529,0.4428544765260273,2.496395630354725,1.6861286560973097,3.3615137660742676
gpt-5.4-mini,mobile,4ae90b,0.033238753202485385,-0.0289172408858406,0.0956920601956194,0.295606006309704,0.2556779890334203,0.3289950146709933,3.142949872955836,2.395158357225366,4.000553176316271
gpt-5.4-mini,mobile,587857,0.2499648949824734,0.0584213633296498,0.4080511231362144,0.3475289250664624,0.2442356291698872,0.4108730587990976,2.3383195899042795,1.5929983302422293,3.450353864657112
gpt-5.4-mini,mobile,58b56c,0.05820085603961815,0.0288587573266258,0.093991340790359,0.2265494377479435,0.1867256539883693,0.2519697705865699,3.8429307227140512,2.9540230406286656,5.032666708897927
gpt-5.4-mini,mobile,a77bd5,0.2516457289340096,0.1242807759987159,0.4407057986333239,0.4033422363053957,0.356142625987664,0.5160207615062959,2.5321673338252193,1.5739915363427135,3.005267300820041
gpt-5.4-mini,mobile,ebe076,0.395258103834048,0.221335767742147,0.5073915562557145,0.39813053490989364,0.3323455964075734,0.4455455324066928,1.2391757168230872,1.0108074578281014,1.4865686013925778
gpt-5.4-mini,mobile,f30633,0.09349974997270613,-0.0185178361749883,0.1881930179773158,0.29384763118957613,0.2441774140782254,0.3328808160245236,2.6107703317802993,1.9093196471453833,3.413949364971668
gpt-5.4-mini,poster,0b81bd,0.3437003374983711,0.2270085171601441,0.4523324619029852,0.35504757946398247,0.2859224489669663,0.4249004572283004,2.7052399342696005,1.8478234951379295,3.4015538617715255
gpt-5.4-mini,poster,4ea758,0.32463724912903824,0.2429271985345424,0.4042823596091205,0.31794156331466045,0.2758025993454336,0.3621710110579135,1.6785117683025494,1.3836379856328072,2.379047544288096
gpt-5.4-mini,poster,6a889e,0.26538839908728284,0.0839126610082038,0.4922399897091619,0.401238874714132,0.3849685833431459,0.4263275152872253,1.136091494713871,1.0015709693167831,1.257361962012006
gpt-5.4-mini,poster,98474c,0.3695407592659913,0.2544071907102213,0.556399071199041,0.4727793567700777,0.4288154376738841,0.5263345507731648,0.8859287483067103,0.7081119118215775,1.00685075270348
gpt-5.4-mini,poster,aabc06,0.21114190030151306,0.1270330399628906,0.3196442112209014,0.3565942829331,0.3147540017739839,0.412412432986983,3.075200676737763,2.1946835726888985,3.896805268553055
gpt-5.4-mini,poster,bb34f1,0.6023005399240824,0.5489779400790059,0.6413313782691601,0.5432379478927346,0.5353315174815827,0.5656796885440303,1.9884906852069542,1.534639858221157,2.375739785489876
gpt-5.4-mini,poster,c08f50,0.23662055837153853,0.1639998714954919,0.3231537678082547,0.4727761556991332,0.4516719523090351,0.4999943064904463,0.906263893372835,0.807288396179527,1.0092706059391687
gpt-5.4-mini,poster,c9b04c,0.28946339331967863,0.0772848594680289,0.4032826279978446,0.31453829885817547,0.2865607178250619,0.3299554411937493,1.4117966031490694,1.3377522402348918,1.5660643657334254
gpt-5.4-mini,poster,dd0d82,0.29436497715744403,0.1689747788771147,0.4677466335688083,0.33592751354216627,0.3037555747940283,0.3970537844108464,1.4808804917439296,1.2022669231578405,1.9409435659270904
gpt-5.4-mini,poster,fac314,0.2626724384260634,0.1240252088002373,0.4206875746681818,0.33708397483984365,0.2855186113573596,0.4048086912758936,1.9476803791061765,1.372117850855587,2.442480848935695
gpt-5.4-mini,web,0f8ece,0.034066424320454244,-0.0953983841735517,0.1673991481154199,0.2131553173401691,0.1194789725244461,0.2595077616606698,3.768197585710376,2.603221569892573,6.063537626481905
gpt-5.4-mini,web,52a3d2,0.11362445362866169,0.0113498886247514,0.2658240474868765,0.23752092489483972,0.1979884637179415,0.2870132701494555,2.848862297324273,2.2397029168550713,3.5583038203265054
gpt-5.4-mini,web,60593d,0.13862181989341857,-0.0368098490228252,0.3557577308746602,0.36404834652511636,0.3093833828414833,0.4303993141389174,1.5200056683152605,1.102859319269938,1.9714110227905577
gpt-5.4-mini,web,61707e,0.0695433295603127,-0.1053088704787869,0.266837534599997,0.2870232087094825,0.2565694651845415,0.3207977258480637,1.7870782319160683,1.4972010876446598,2.164606622392108
gpt-5.4-mini,web,69a8c4,0.1426295850934477,0.0717432712035432,0.2442239501044732,0.3813899613786914,0.3441435933413521,0.4091344306168121,1.4918023646650607,1.1831800976465523,1.8797368469186824
gpt-5.4-mini,web,927a3c,0.22224613402654417,-0.0989082035494702,0.4093427319986222,0.24464457707105733,0.180252950256758,0.2829889433084759,1.9106374498051353,1.543908260840101,2.623743223854267
gpt-5.4-mini,web,a4d155,0.33929288646146827,0.1241559492866026,0.4159195091938551,0.366277317573511,0.2899898550032467,0.393818529610472,1.3952478040917469,1.1897124382877842,1.9917272387523832
gpt-5.4-mini,web,c3ce89,0.4225539395825367,0.2518772246002301,0.517523973146649,0.4546345636049861,0.3759454426386885,0.5240567472179987,1.3081362803045145,0.9135972452651336,1.899677522502463
gpt-5.4-mini,web,ce9bfe,0.25219175258291965,-0.0111965878171523,0.384329781775154,0.23266919353375343,0.1519338178319819,0.2864070081803024,2.1534657337719247,1.6293084524347043,3.184575816687007
gpt-5.4-mini,web,d48310,0.2348354225033198,0.0863661136835428,0.5200627002008985,0.2703387452439992,0.2242154499484986,0.3447196704200449,2.1227727652799744,1.6387219211193171,2.719031579025143
