model,category,image_id,CC_mean,CC_min,CC_max,SIM_mean,SIM_min,SIM_max,KL_mean,KL_min,KL_max,NSS_mean,NSS_min,NSS_max,AUC_mean,AUC_min,AUC_max,CC_partial_mean,CC_partial_min,CC_partial_max
claude-opus-4.6,desktop,0e1dea,0.08553301403654473,0.0414138438700963,0.1146710210540916,0.25385175944340643,0.243047571869656,0.2604509463789574,2.214170199127437,2.0003387952013876,2.4072759281567855,0.21955307813477729,0.0994448426309481,0.2928306308455216,0.6113182325251096,0.5770351565701398,0.6363449187175643,-0.014652413021170499,-0.0337754664543867,0.0111403741827008
claude-opus-4.6,desktop,0eb2be,0.20224599087170214,0.1807416243865534,0.2290442540812069,0.22308182458744785,0.2182095939811855,0.2292228888500543,2.3764898891746062,2.271702411242495,2.5456039008015026,0.5773148140524195,0.5112988227130547,0.6985979564668171,0.6622220755916263,0.6459308504660107,0.684467742595596,0.011973614578899934,0.0055956638222507,0.0190554128724265
claude-opus-4.6,desktop,0eef1f,0.19863602862585292,0.1475472535379697,0.287503517492237,0.2314655915496129,0.2144366684566027,0.2649880151867853,2.118957394988318,2.0225316706342467,2.1805564477079273,0.5369094487885138,0.3978391605008248,0.7834796231865236,0.7138640787111038,0.7037494125303186,0.7257529562980075,0.2096008910410286,0.1738846910352765,0.2792647592958694
claude-opus-4.6,desktop,0ef9b2,0.14832597046356516,0.1384577465936002,0.1589103985403289,0.20939478552721816,0.2042104718988038,0.213770441185342,2.4282871315318437,2.416177928579604,2.4491111759944646,0.5310503340896263,0.4826879806644046,0.5831438159156556,0.6835815384939444,0.6711906455146713,0.6971664471262398,0.08343393909776207,0.0679768840440788,0.0962036872887383
claude-opus-4.6,desktop,0f1984,0.13450699744159347,0.1189276245532094,0.1454365282497033,0.17676184335726877,0.1675971051639471,0.1847889879616251,2.4284602261638657,2.3256023397997185,2.546460629987312,0.5794233959529609,0.5268423317883771,0.6305233221829052,0.7179045698630547,0.6986885318074078,0.7292919987271874,0.14404140595255185,0.1306364004378182,0.1541184572699357
claude-opus-4.6,desktop,0f85bd,0.08908043562517558,0.0707894537707069,0.1247314566513216,0.20344928186593184,0.1882501159545272,0.2143941894279998,2.1402051338091987,2.084665202696806,2.237623170783408,0.17260240612287472,0.0459406152279544,0.3331769920047857,0.6454599950135761,0.6158747130536455,0.6782585762619767,0.015968064429903367,-0.0138744397093592,0.0580462509568436
claude-opus-4.6,desktop,0ff0be,0.16604166523523792,0.0744378413251267,0.2543972409544859,0.16975706461892537,0.139231629624001,0.1910787502295584,2.7513015506814695,2.4143989912385004,3.18437104350462,0.5225203961399146,0.2186784903828485,0.7942151792323517,0.7091645643770746,0.6762614968170627,0.7290368489760353,0.0190352221791865,-0.0890196909541898,0.1303758756713187
claude-opus-4.6,desktop,10298c,0.24003910294985356,0.21638972677054,0.255928487074146,0.2695012054741482,0.2574097865195364,0.2788109005860907,1.7382860979420645,1.662281756227015,1.8192727198387235,0.848935826497435,0.7832673873640298,0.8851468314231222,0.7471806311729288,0.7329277758653857,0.7570524263786462,0.009375133571652334,-0.0007303294267501,0.0256281820970796
claude-opus-4.6,desktop,10579e,0.06006470234040684,0.0508054344083127,0.0647346722209922,0.2297557347290521,0.2173485265355601,0.2374997200354222,2.328507511752592,2.1551884232095215,2.4396735353969676,0.11553595468733845,0.0724067931097644,0.1525102239960383,0.5771342407124262,0.5708094104727461,0.5849270058426274,-0.12256936336856071,-0.1328885486603131,-0.1039338629353396
claude-opus-4.6,desktop,111cd2,0.4512919851930193,0.4477605582596802,0.4534408927545148,0.36446948396759443,0.3604490679258233,0.3683700330507416,1.7165996341723908,1.7085105942750531,1.7283546760161603,1.335447423899019,1.3140916515514804,1.352756740542122,0.8123436409544164,0.8019474600687948,0.8218143893336662,0.3055380323427685,0.2850099852829491,0.3196923327274178
claude-opus-4.6,desktop,11412e,0.12744429190536297,0.0892675823071414,0.1880986191943645,0.2446472891429393,0.2250875370076016,0.2748830846809979,2.224278273264658,1.9834322969743672,2.354238328486061,0.29940201081213363,0.201911275422121,0.4480840055227551,0.6403800959610989,0.6328530026440036,0.6502680674109086,0.05784040898599337,0.0333810871816902,0.0854269473643491
claude-opus-4.6,desktop,11482d,-0.03499022746396127,-0.0554711020847917,-0.0212568678544944,0.08894167803037543,0.083321167955542,0.09567800867597,6.941817560687845,6.588417053815649,7.568369318345086,-0.2585585106061643,-0.3131509847811193,-0.2292887762904326,0.3079635124001126,0.2416231571467942,0.3525561403120074,-0.0166423735776955,-0.048882556488264,0.0068724252320806
claude-opus-4.6,desktop,11f8c6,0.08175337943760407,0.0626422688519022,0.1140465152570753,0.1460894771291861,0.1356363445987261,0.1593471514021894,2.713298153650634,2.635483958705668,2.775198288310714,0.1566758605124873,0.0575513260952981,0.2693151380316482,0.6086350715630412,0.6020446720115579,0.6157947316236927,-0.0166609686868805,-0.0523077915250955,0.0149330481407768
claude-opus-4.6,desktop,13349c,-0.03947602595795257,-0.059436374016577,-0.0264172257320166,0.15716880793199342,0.1324897810351885,0.1756109837952094,4.8275356720645215,4.1488909570118855,6.095406360651508,-0.1704716865718275,-0.2072002733994984,-0.1492171826303608,0.4323529511173057,0.3655658828031749,0.4786269910784784,-0.048707798884177596,-0.0540390981082996,-0.0460300707104537
claude-opus-4.6,desktop,13bd83,0.27499168840763155,0.2313028732948419,0.3014388465318984,0.34234857422332027,0.2855793790241918,0.3745208293923371,1.6886080913961152,1.4448997570062736,2.1381706021138074,0.7345614046743734,0.5275855840392057,0.8706839346719856,0.7566722018507822,0.7139735669835922,0.7784424401038567,0.15062340666679752,0.1334439492483762,0.1686535973272635
claude-opus-4.6,desktop,1411d0,0.36245768124320227,0.2996099271627639,0.4636241080849769,0.29858005302749707,0.2798774587685936,0.3229922881538054,1.7520533134892806,1.5620468612881857,1.904331047786791,1.394422181546501,1.2104056431341867,1.726974469272885,0.7965776282741867,0.7764251266158317,0.817395639373831,0.31138681571873633,0.2420538887616859,0.4217827904665844
claude-opus-4.6,desktop,147ff4,0.151565715900677,0.1104330092455934,0.197623910446335,0.243565494231499,0.2339592039601125,0.2538716269177953,2.1605880007303315,1.8250800782751624,2.5046000866069886,0.44870847073709913,0.3349510659591067,0.5599248834566392,0.6435873868434366,0.5997129986094085,0.6946761311400053,0.14010154077137368,0.1199507867538395,0.1745410303280454
claude-opus-4.6,desktop,14c026,0.28544653105890766,0.2668688668334517,0.2958852129773327,0.18432444780384563,0.1688681957311045,0.1977852015705175,2.1119506009058844,1.9370171389628632,2.283224811707342,1.3149273808327775,1.246448476778372,1.3619560776366677,0.8220072828137965,0.8040422749003933,0.8476683023698549,0.2514221581659685,0.2485308272041241,0.2553100507492321
claude-opus-4.6,desktop,15ac57,0.5706698166651449,0.5638215404263849,0.5765856431010716,0.4403820688369466,0.4385514443561586,0.443799285188483,1.1504052802463591,1.073552428095619,1.207616280639076,1.5951755998543693,1.5724923796371415,1.630859937950786,0.7976518605487876,0.7869361719954829,0.8100292434137801,0.5553968034049727,0.5477365784291702,0.561702289649821
claude-opus-4.6,desktop,163ce0,0.40516270927825193,0.3516036935832867,0.4496203875149769,0.28332609980678997,0.2730797070281114,0.2968726758328729,1.8869598534628074,1.6839972486791652,2.0247293136329176,1.6142750333487361,1.3298709330458012,1.8446101247943685,0.8005272908357798,0.7865342282746718,0.817549440938508,0.3196480926150796,0.2485020742103475,0.3768748403407744
claude-opus-4.6,desktop,1655e9,0.28839392232258537,0.2697853445610175,0.3006174219381503,0.27777623117501143,0.2694805292163416,0.2841497640088221,1.680050727275513,1.6017458190383558,1.752886957095113,0.9722279513789075,0.9227603071955128,1.0047394065619517,0.7785245696009949,0.7619914162646901,0.7933508635925939,0.20012585323140983,0.1813193090669153,0.2274163540095723
claude-opus-4.6,desktop,16830b,0.31679133593765346,0.2995933272728832,0.3451361732523552,0.38163136620822097,0.3772623514067647,0.3897549823481241,2.196855842823892,2.0753378297105063,2.260851615673126,0.9960558344370765,0.9296909650571692,1.0652313711706003,0.7565686963755894,0.752198976510668,0.7649631358327577,0.1443287996648212,0.1241229397233115,0.1729237080187527
claude-opus-4.6,desktop,16a13e,0.5650864418325537,0.5532553703845812,0.5806751671776946,0.42856522058242513,0.4180936146554522,0.4351630646301729,1.0466044376478214,1.02611584799823,1.0790790346551409,2.0302590200912443,1.98470138058504,2.0806801491253575,0.8811928737115088,0.879002704575966,0.8831738616533248,0.4215193746276517,0.4023408636715269,0.4467700102939054
claude-opus-4.6,desktop,16d9d5,0.12840747081821072,0.1160399236937405,0.1378925992872043,0.2445321149011849,0.2363293410554744,0.2557184354400247,2.4103393269915436,2.2280409977177045,2.5086925995862814,0.23578881854859876,0.2022739657232544,0.2551867618463474,0.6439735741950271,0.6296435246555838,0.6715341998232139,-0.11048010654845224,-0.1179409550251703,-0.0977276143267052
claude-opus-4.6,desktop,179165,0.28057514460339766,0.2698733424747992,0.2986423053554718,0.3226886117906996,0.3142803379314625,0.328647826365427,1.789226762043186,1.7682409101374943,1.8261749891908063,0.8145723010160789,0.7806966654179488,0.8619894718992246,0.71309414503091,0.7095079129790672,0.7153133286843859,0.046030987693756235,0.0094097500681009,0.1100477024406306
claude-opus-4.6,desktop,18177f,0.40128823502643435,0.3686260965396079,0.4215538537809269,0.3299908852265068,0.3184982211470847,0.3433361358758769,1.3618165661947181,1.2774075985464937,1.441863236690764,1.0633274727888975,0.9619405341916248,1.127497826197497,0.7691963108352923,0.7377343436620712,0.7942320182010024,0.18169896526894894,0.1494728524554274,0.2059518994558378
claude-opus-4.6,desktop,182715,0.43488080574321136,0.3948436621714283,0.4837097256023077,0.3141931537979152,0.2912733734318433,0.3383523454419401,1.4889276815410177,1.3651848055612137,1.6455358181151314,1.597092919881452,1.542364082899022,1.6925879951955245,0.8277727230081835,0.8029732073012794,0.8459754669431031,0.3833023715770909,0.3370511961829694,0.440487430490874
claude-opus-4.6,desktop,1a03d5,0.14826627813074988,0.0953956061045777,0.1753207930629682,0.2523548391333485,0.2345699679268518,0.2633572353366717,2.184592038906656,2.0702558784829854,2.3540780401051853,0.5993184226930935,0.3858742196803977,0.720533908790822,0.6936407393629066,0.6871440763845881,0.7052815021974089,-0.025308003469170434,-0.102401102171204,0.0524052309699447
claude-opus-4.6,desktop,1a3e47,0.5484336573557087,0.5044914366696125,0.5869348219377446,0.37589096071166983,0.3730868983018938,0.3805319943478803,1.5179587618011714,1.414942863046872,1.6086629407911572,1.9382963587947202,1.7417033370423696,2.1172034348619504,0.8239165615509855,0.7990954328241197,0.8446215613683444,0.5292997811413701,0.4825060737508347,0.5701943041067933
claude-opus-4.6,desktop,1a9f12,0.21591132145968409,0.1799007843145569,0.2342718922220057,0.2895064215959098,0.2870066908637102,0.2910603687208325,1.7689078739695165,1.739681058779413,1.805577276227342,0.7216784601351827,0.6269491416549668,0.8112096355947213,0.7543401783666371,0.7342430176697728,0.7732823468058877,0.217410750843099,0.1801827135921026,0.2407732020622662
claude-opus-4.6,desktop,1b436f,0.5286445525424306,0.5166072941161421,0.5525849657819866,0.42384868664968,0.4199518305628983,0.4316015836206907,1.1059262315040166,1.0740044607464423,1.1221136446327935,1.2582419558241977,1.2441305760497736,1.2861565136253972,0.7879831533109093,0.7826352060547727,0.7985559735058566,0.49230891741178356,0.4882690064367205,0.5001199807555983
claude-opus-4.6,desktop,1b984b,0.514017431426613,0.4674058049910772,0.5580453854681346,0.4124936150710706,0.3903796115805799,0.4302025081987758,1.1233912512918875,1.0594972895082526,1.197260201046784,1.52750581044225,1.3311138418528137,1.6964015113085622,0.8352235324136742,0.821234693192301,0.8453573824000474,0.4164050293949441,0.352074493419012,0.4760540262576496
claude-opus-4.6,desktop,1bf5c6,0.37563446820512486,0.3674227523170194,0.3860243622349369,0.3864407387871373,0.3843605894057521,0.3876468465545659,1.356025946550713,1.3358839469049892,1.375641635459053,1.076530320579512,1.0565328074884048,1.0888389043689493,0.8177177761276709,0.8156955225399068,0.8205511372459742,0.2797421082331076,0.2742361775410268,0.2839995175527961
claude-opus-4.6,desktop,1c381f,0.2192341991159941,0.1653780440976091,0.297813830914676,0.2450522888678023,0.2102325978323881,0.285423657372935,1.968391547180235,1.5522689321539302,2.426847770220655,0.7879625024123279,0.561019305700346,1.065149609754449,0.7886754975294866,0.7113251216994708,0.8499064144024329,0.07495069285270733,0.0340506285902439,0.1536786371724442
claude-opus-4.6,desktop,1ce5f5,0.3474522036904834,0.332984578903342,0.3621184319596677,0.29526669789117005,0.2875379016775104,0.3011574646788701,1.6350407818047545,1.5064172838225516,1.7119291804104353,1.4559161654914998,1.3947770211679202,1.5435435209753896,0.879938563491983,0.8694940543421966,0.8907251604040652,0.18677947734315084,0.1688612487823337,0.2008866364360017
claude-opus-4.6,desktop,1d0e96,0.4853855228723942,0.4578395172422486,0.5127199550579977,0.4473568345534802,0.4353726092014237,0.4610680895977719,1.2026619689237954,1.175143774115718,1.2392848436111392,1.235293186765533,1.1495925160641474,1.3158616544466093,0.8447279477370756,0.8411913895179696,0.8501938013962562,0.3089638746392734,0.2824891310132285,0.3417346737715982
claude-opus-4.6,desktop,1dd3f0,0.14134056933592484,0.1057751105858414,0.17981940778956,0.23560175234776656,0.2179236197611759,0.2583973122720241,2.6012115904601707,2.3396647529060277,2.954813798543422,0.40016629301835377,0.2701037095601434,0.5364472796749934,0.669911326214833,0.6307849983180938,0.6904782542512733,0.03725734361219043,-0.0057430869177793,0.0621202822281453
claude-opus-4.6,desktop,1e27b2,0.0520228871088309,0.0405826347136948,0.0612864961964505,0.2168987386417515,0.2120821595319759,0.2212109062744079,2.935227268375172,2.8310510250212615,3.0529857879176014,0.04015644467186507,-0.006461779756022,0.0708497161092235,0.6117283295079002,0.5847104164441382,0.6257335846930295,-0.10701335186041229,-0.1364260411803882,-0.0905511272002556
claude-opus-4.6,desktop,1ed970,0.17304740088096757,0.1301375638243593,0.2562194479260515,0.24218471111669734,0.229162281910469,0.2681272651244564,2.19844656817468,1.8541110161803185,2.671781907968828,0.3020446828202234,0.1402550447274193,0.5651212528862556,0.6109773019538504,0.5754822746338647,0.6509589491894419,0.04912007163227603,-0.0266766662290722,0.168913480099535
claude-opus-4.6,desktop,1f1fff,0.3299559500780162,0.2931336833966738,0.3549411133352564,0.32694632412054875,0.2979999632109091,0.3516107655730234,1.4524591383331134,1.3755237888122742,1.5503250443451966,1.1669848754313101,1.0490447638616698,1.2644806819357226,0.819507008444313,0.7984304194135826,0.835800276617497,0.16146095486353726,0.1468783525171679,0.1782988876150005
claude-opus-4.6,desktop,1f3437,0.1962706138600656,0.1914117834788957,0.2026526366794235,0.2672410840132806,0.2631245391453639,0.2725050503819262,2.866621430377798,2.504165227934015,3.0607879237728026,0.971273410901489,0.9388343897271676,1.0109337684833202,0.7749339570884427,0.7541187824221041,0.8158903896639765,0.13316312967158567,0.1238422979622644,0.1404073556753814
claude-opus-4.6,desktop,1fdbf2,0.35332786649880954,0.3241897475385324,0.371940135896391,0.3668008517843142,0.3584752242150368,0.3743221121289082,1.3853420429401713,1.344306868254029,1.4467136015399191,0.9393284788287857,0.8438853242938049,1.0168977399626684,0.7584769424356063,0.7510285730931143,0.7699109945235264,0.23298446223482325,0.203730900466191,0.2819717220576683
claude-opus-4.6,desktop,2021b7,0.19837719106053323,0.0569644572219141,0.3041449464804343,0.2563142960094463,0.2004298062450411,0.2952301183648002,1.9784210051026274,1.6007247842839325,2.5878623291763354,0.45866936863465874,0.0200992489503962,0.7763090640289849,0.6859219919028718,0.6433233089599533,0.7241337937760934,0.17977711201703114,0.0371780216895669,0.2877928147718168
claude-opus-4.6,desktop,20beb4,0.08831571282938337,0.076293522505282,0.1027037938766255,0.2449323532048194,0.2407863524360917,0.2514276198765532,2.0075930734649168,1.981824829781917,2.041081355681688,0.26435504113428326,0.2058299628274162,0.3172042931103609,0.6096162220425615,0.5887376299765944,0.6349535015175863,-0.03088735809037847,-0.0416959191219835,-0.0167042393707996
claude-opus-4.6,desktop,210e46,0.10244191326539039,0.0890226709216513,0.1237711026830266,0.2300049857340962,0.2213057454401844,0.239375597154525,2.223188236418041,2.19770770829076,2.263012042449134,0.38659836770254996,0.3434530963581701,0.4554713202597546,0.7026133295466831,0.697340115635946,0.7071613269041609,0.06357524069173556,0.0534243285416369,0.0722261152414572
claude-opus-4.6,desktop,217749,0.1513358683487621,0.0739490708094334,0.2520331476954719,0.252883281756685,0.2046669426287029,0.3161643546895221,3.545188469196223,3.4138547619758004,3.62178151611685,0.5998677039639343,0.2764172123249496,1.0119495986366618,0.7121838606803322,0.6918341961341543,0.7412890452815356,0.05189846058939233,0.0057073122772215,0.1082245048447078
claude-opus-4.6,desktop,221587,0.14325462837891378,0.1314819299641884,0.1555053625217151,0.2846290335316228,0.2808815603907085,0.2893570112831585,2.615433001474413,2.5719395061077854,2.6434618567117902,0.45223053433975346,0.4287484946893943,0.4802707828376681,0.7001636001892164,0.6984825627754495,0.7028682566896229,0.0346786278343012,0.0224556724134857,0.0474051470833793
claude-opus-4.6,desktop,229d89,0.3456350645422482,0.305972822287078,0.3753180101419907,0.28437847651485887,0.2740471215856356,0.2932617541648373,1.6088962893082979,1.5411139973325427,1.6676535548498987,1.2140700800081903,1.051290614082314,1.3398826151482477,0.8317071196803586,0.8192106777119126,0.8563208440727598,0.3481778853751886,0.3046473008735236,0.3835219105373633
claude-opus-4.6,desktop,22dd48,0.3664054276951003,0.3295070531401975,0.4243450460737328,0.31886486392972024,0.3023047546110488,0.3374019002148959,1.5166876908609315,1.3727949506496877,1.6296018517813369,1.1599940774933395,1.0276202351233483,1.3320184213945294,0.7741296185914877,0.7451337918583086,0.8036492480404201,0.3696461824638118,0.3485440287488969,0.4030927597909595
claude-opus-4.6,desktop,237216,0.186951214441299,0.1831281246881729,0.1897353425365057,0.28261130183406585,0.280794821644227,0.2855243216178929,2.7007703407645614,2.3826304679687955,2.961316978475484,0.38680391427508015,0.3792482738502167,0.4011761377828443,0.7002416541687079,0.6858803566360399,0.7182652819418442,0.07206075576743932,0.0555033768745892,0.0914687187755218
