group_1,group_2,n,mean_diff,ci95_lo,ci95_hi,wilcoxon_stat,p_raw,rank_biserial_r,p_holm,sig_holm_05
claude-sonnet-4.6,ui-tars-1.5,1978,0.019916126070534917,0.011725599332143895,0.02825365949136694,835849.0,1.9129311102764077e-08,0.14588620351915538,2.2955173323316893e-07,True
gemini-3.1-flash-lite,gemini-3.1-pro,1978,0.01693562819657147,0.011838310697197851,0.02215731101523443,820257.0,4.5629586437303546e-10,0.16181891662251416,6.3881421012224965e-09,True
gemini-3.1-flash-lite,gpt-5.4,1978,-0.056167165514009285,-0.06097799327770355,-0.05129010220709364,438321.0,2.26907424685685e-100,-0.5521009017331118,5.672685617142125e-99,True
gemini-3.1-flash-lite,gpt-5.4-mini,1978,0.0064348360134676786,0.001262686390265696,0.01177809245684271,937396.0,0.1046926812943506,0.04212021984119401,0.31407804388305177,False
gemini-3.1-flash-lite,qwen-3.5-flash,1978,0.025049062571853003,0.019945523055390733,0.030129807066804272,736292.0,1.4485160394781096e-21,0.24761870213582352,2.752180475008408e-20,True
gemini-3.1-flash-lite,qwen-3.5-plus,1978,-0.0003781374316788021,-0.004758316294741448,0.004051098390972516,951041.0,0.27773968179103803,-0.028177052172175896,0.5554793635820761,False
gemini-3.1-flash-lite,ui-tars-1.5,1978,0.038483341275815035,0.029779945209326614,0.04708072337604032,729666.0,1.132986842072471e-22,0.2543894920936772,2.2659736841449418e-21,True
gemini-3.1-pro,gpt-5.4,1978,-0.07310279371058076,-0.07858836384702268,-0.06757729749885268,372385.0,7.429011892199155e-126,-0.6194777213318203,2.302993686581738e-124,True
gemini-3.1-pro,gpt-5.4-mini,1978,-0.010500792183103787,-0.016128052419504907,-0.004775889841747515,877769.0,7.199162558390778e-05,-0.10305017649935036,0.0005759330046712622,True
gemini-3.1-pro,qwen-3.5-flash,1978,0.008113434375281534,0.002659150234904216,0.013527290091632942,915077.0,0.012382340186679526,0.06492692993315556,0.06191170093339763,False
gemini-3.1-pro,qwen-3.5-plus,1978,-0.01731376562825027,-0.022293169761564112,-0.01233985795660127,779104.0,4.050963259646665e-15,-0.20387118331970014,6.886637541399331e-14,True
gemini-3.1-pro,ui-tars-1.5,1978,0.021547713079243566,0.012622036587630258,0.030462963295520343,830565.0,5.619988659145333e-09,0.15128566837537316,7.305985256888934e-08,True
gpt-5.4,gpt-5.4-mini,1978,0.06260200152747697,0.058171515150293916,0.0670572821496797,353289.0,8.806713998482262e-134,0.6389910031059185,2.994282759483969e-132,True
gpt-5.4,qwen-3.5-flash,1978,0.08121622808586229,0.07581958469059526,0.08656830120009609,324747.0,4.377668810122726e-146,0.6681566968845272,1.532184083542954e-144,True
gpt-5.4,qwen-3.5-plus,1978,0.05578902808233049,0.051240994872647175,0.06030877768142286,422373.0,2.880592133869289e-106,0.5683973940735662,8.06565797483401e-105,True
gpt-5.4,ui-tars-1.5,1978,0.09465050678982433,0.08631411810403156,0.10308837774264508,437967.0,1.685852492870456e-100,0.5524626372666283,4.383216481463186e-99,True
gpt-5.4-mini,qwen-3.5-flash,1978,0.01861422655838532,0.013252802674120868,0.023846522237441412,801549.0,3.1729623755912597e-12,0.18093571990224966,4.759443563386889e-11,True
gpt-5.4-mini,qwen-3.5-plus,1978,-0.006812973445146481,-0.011412155942060619,-0.002075223848910255,906060.0,0.004290267643136775,-0.07414096751992995,0.02574160585882065,True
gpt-5.4-mini,ui-tars-1.5,1978,0.03204850526234736,0.024019871966641654,0.04014923478015178,737097.0,1.965102143778618e-21,0.2467961114451999,3.537183858801513e-20,True
qwen-3.5-flash,qwen-3.5-plus,1978,-0.025427200003531804,-0.029777665354078903,-0.021048270722848355,685475.0,8.404510954712392e-31,-0.29954614452765155,1.7649473004896022e-29,True
qwen-3.5-flash,ui-tars-1.5,1978,0.013434278703962034,0.005075891837119772,0.02175273912813867,854555.0,1.0428523021156003e-06,0.12677144394299905,9.385670719040403e-06,True
qwen-3.5-plus,ui-tars-1.5,1978,0.03886147870749383,0.03068356790162428,0.04693098035360989,685246.0,7.568130947853717e-31,0.2997801485874687,1.6649888085278175e-29,True
