model,image_id,run,CC_old,CC_new
gemini-3.1-flash-lite,08aaa5,1,-0.07343318636816018,0.4291050145137404
gemini-3.1-flash-lite,091b5e,1,-0.0479223423342271,0.31849911027938527
gemini-3.1-flash-lite,07e9bb,1,-0.0972783578432346,0.04392410643556002
gemini-3.1-flash-lite,09bb5b,1,0.1588085439088986,0.18461111402951694
gemini-3.1-flash-lite,08b92b,1,0.3626088620147932,0.37717510939844123
gemini-3.1-flash-lite,0950e7,1,-0.2007091944262849,0.24984284184412728
gemini-3.1-flash-lite,091ab0,1,0.6302424663326784,0.6302424663326784
gemini-3.1-flash-lite,0a22ef,1,-0.16486440044067158,0.33913588957538254
gemini-3.1-flash-lite,093c65,1,0.6884703132474833,0.6884703132474833
gemini-3.1-flash-lite,09942c,1,-0.06244135058904561,0.5526531390759872
gemini-3.1-flash-lite,09d1d9,1,0.5838992596910015,0.5838992596910015
gemini-3.1-flash-lite,0a87be,1,-0.09565203017067951,0.4739774830447835
gemini-3.1-flash-lite,0939f7,1,0.18754307699213413,0.2209837449402757
gemini-3.1-flash-lite,0b777c,1,-0.12652201596138046,0.11628009424045767
gemini-3.1-flash-lite,0a0c95,1,-0.093562517442837,0.3817123341500808
gemini-3.1-flash-lite,0af35a,1,0.12562311593421746,0.12562311593421746
gemini-3.1-flash-lite,0b2a15,1,0.11492224971518006,0.11492224971518006
gemini-3.1-flash-lite,0ba80a,1,0.5112233501201067,0.5112233501201067
gemini-3.1-flash-lite,0a588b,1,-0.1478540223808555,0.14926093670380558
gemini-3.1-flash-lite,0bce2b,1,0.38390052613664116,0.38390052613664116
gemini-3.1-flash-lite,0be8eb,1,0.5733299648913824,0.5733299648913824
gemini-3.1-flash-lite,0c11b6,1,-0.04431669995976023,0.4243351915599185
gemini-3.1-flash-lite,0c51af,1,-0.12246888358410968,0.3502387459485663
gemini-3.1-flash-lite,0b81bd,1,0.5170266869119313,0.5170266869119313
gemini-3.1-flash-lite,0b86e9,1,0.5694420300507219,0.5694420300507219
gemini-3.1-flash-lite,0bdd56,1,-0.09235498020418204,0.28761693310578523
gemini-3.1-flash-lite,0cf59b,1,0.28998489214816436,0.28998489214816436
gemini-3.1-flash-lite,0c21ef,1,0.5210459008453252,0.5210459008453252
gemini-3.1-flash-lite,0d8830,1,-0.07884679894948926,0.39392241910943343
gemini-3.1-flash-lite,0dbd98,1,0.5084823972978687,0.5704247007606225
gemini-3.1-flash-lite,0c5a84,1,-0.09086716421762228,0.24471906305578495
gemini-3.1-flash-lite,0db596,1,-0.049927715819395646,0.38906816995972515
gemini-3.1-flash-lite,0cee4a,1,0.07500762641220295,0.07500762641220295
gemini-3.1-flash-lite,0ce287,1,-0.06514683967239503,0.2796277128786381
gemini-3.1-flash-lite,0e136e,1,0.1323012532046987,0.1323012532046987
gemini-3.1-flash-lite,0e1dea,1,0.3895217624984843,0.3895217624984843
gemini-3.1-flash-lite,0eb2be,1,-0.034488736517836724,0.49526954375756427
gemini-3.1-flash-lite,0e1c44,1,0.04514025489806586,0.6420255227645053
gemini-3.1-flash-lite,0dc366,1,0.6649807886906817,0.6649807886906817
gemini-3.1-flash-lite,0eef1f,1,-0.05222965692870115,0.6643919397987523
gemini-3.1-flash-lite,0f1984,1,0.2798363037017946,0.2798363037017946
gemini-3.1-flash-lite,0ef9b2,1,-0.11349940353095157,0.5502141674548867
gemini-3.1-flash-lite,0f5056,1,0.1582653526712224,0.1582653526712224
gemini-3.1-flash-lite,0f858f,1,0.02994711054163899,0.09700818777680467
gemini-3.1-flash-lite,0f712c,1,-0.09371193824658434,0.3747767997993821
gemini-3.1-flash-lite,09d330,1,0.2618797916259437,0.2618797916259437
gemini-3.1-flash-lite,0fc384,1,-0.15403309773686846,0.3816562204615451
gemini-3.1-flash-lite,0f85bd,1,0.49825754753233564,0.5412152554459252
gemini-3.1-flash-lite,0fa6b9,1,0.38139289362503864,0.4083993500756246
gemini-3.1-flash-lite,0ef09e,1,0.1061796978293138,0.1061796978293138
gemini-3.1-flash-lite,0ec997,1,0.49159408620802447,0.49159408620802447
gemini-3.1-flash-lite,10298c,1,-0.17857892665157757,0.4710631907596267
gemini-3.1-flash-lite,0ff0be,1,-0.04609542397646734,0.23208867478709377
gemini-3.1-flash-lite,0f81ca,1,0.16123114783495054,0.16123114783495054
gemini-3.1-flash-lite,10c4f3,1,-0.16543440973907803,0.4211469500761116
gemini-3.1-flash-lite,10b93c,1,-0.1336072111575025,0.43830278850103105
gemini-3.1-flash-lite,10579e,1,0.19988799843224359,0.2181948544388591
gemini-3.1-flash-lite,0f8ece,1,-0.027059684389087194,0.07251555289502108
gemini-3.1-flash-lite,111cd2,1,-0.15322022659538292,0.2533347066955232
gemini-3.1-flash-lite,1055b2,1,0.12280671421559346,0.12280671421559346
gemini-3.1-flash-lite,0feea2,1,0.16847635989032408,0.16847635989032408
gemini-3.1-flash-lite,11412e,1,-0.04772784097991386,0.2702152470199449
gemini-3.1-flash-lite,12a0ed,1,0.6865675872735928,0.6865675872735928
gemini-3.1-flash-lite,11f8c6,1,0.08037182858464861,0.33393473153223463
gemini-3.1-flash-lite,1102e9,1,0.16063661776948646,0.16063661776948646
gemini-3.1-flash-lite,11a99d,1,0.15846445799996034,0.15846445799996034
gemini-3.1-flash-lite,110636,1,0.5846870839294334,0.5846870839294334
gemini-3.1-flash-lite,1356d2,1,0.4224696284119622,0.5169936364284309
gemini-3.1-flash-lite,13349c,1,-0.045705730100590564,0.5391837433181247
gemini-3.1-flash-lite,134669,1,-0.1440012587224785,-0.031454094899419256
gemini-3.1-flash-lite,12be73,1,-0.10185756431756426,0.13273128852008015
gemini-3.1-flash-lite,1193c7,1,-0.0924720722131741,0.48358539770987774
gemini-3.1-flash-lite,13ae19,1,-0.019077829738825672,0.30120673224534666
gemini-3.1-flash-lite,128abc,1,0.34285391333255516,0.34285391333255516
gemini-3.1-flash-lite,13bd83,1,-0.010290797829247963,0.5913829039765118
gemini-3.1-flash-lite,1408dc,1,-0.12312099901044038,0.13498023381713942
gemini-3.1-flash-lite,13642b,1,-0.10615477383471056,0.40258680174157246
gemini-3.1-flash-lite,1411d0,1,-0.1320719349981127,0.3514058458381756
gemini-3.1-flash-lite,13a206,1,-0.07597327808077603,0.3870511940474027
gemini-3.1-flash-lite,13a393,1,-0.09288408950618524,0.4611745008324827
gemini-3.1-flash-lite,142b9c,1,-0.09679961513635052,0.5794544667748343
gemini-3.1-flash-lite,147ff4,1,0.07660187741664952,0.29141977149892134
gemini-3.1-flash-lite,13af7a,1,0.2320825298858712,0.2320825298858712
gemini-3.1-flash-lite,13f898,1,0.6617126501939521,0.6617126501939521
gemini-3.1-flash-lite,14e331,1,0.30379865091276226,0.3339247405082929
gemini-3.1-flash-lite,14c026,1,0.4056385776031202,0.4056385776031202
gemini-3.1-flash-lite,14f8a2,1,-0.06669153722772471,0.07856876991498679
gemini-3.1-flash-lite,11482d,1,-0.0726876944573761,0.3046125625882279
gemini-3.1-flash-lite,150e9a,1,-0.15942301063686684,0.33103130183689705
gemini-3.1-flash-lite,15fd54,1,-0.1563754206476431,0.4123899063253161
gemini-3.1-flash-lite,15ac57,1,-0.10950960281462552,0.6518427549739936
gemini-3.1-flash-lite,14a621,1,0.3569209475434486,0.3569209475434486
gemini-3.1-flash-lite,14a7b0,1,-0.027529412928115542,0.3292159588498327
gemini-3.1-flash-lite,1626dc,1,-0.1537027858067405,0.2316157117950713
gemini-3.1-flash-lite,163ce0,1,-0.10162228458520225,0.611018063287579
gemini-3.1-flash-lite,164cf7,1,0.0627936449469084,0.0627936449469084
gemini-3.1-flash-lite,151d2e,1,-0.10425620898620565,0.3363583565170323
gemini-3.1-flash-lite,1655e9,1,0.6333864913017606,0.6333864913017606
gemini-3.1-flash-lite,15723a,1,-0.08907143505650368,-0.045033291364236935
gemini-3.1-flash-lite,166bc9,1,-0.1091555108105971,0.36952973858751414
gemini-3.1-flash-lite,16a13e,1,-0.08512575269362094,0.5699141089275512
gemini-3.1-flash-lite,16830b,1,0.650512573044211,0.6615203097777539
gemini-3.1-flash-lite,163518,1,0.02065270701595536,0.02065270701595536
gemini-3.1-flash-lite,162809,1,0.5931067782761617,0.5931067782761617
gemini-3.1-flash-lite,16a5c4,1,-0.17213031621137453,0.28880166054885537
gemini-3.1-flash-lite,16e611,1,-0.09021893597677533,0.5079533298138025
gemini-3.1-flash-lite,16a273,1,-0.13397661603073596,0.12829633984093353
gemini-3.1-flash-lite,16d9d5,1,0.0807940108280875,0.09540950079283134
gemini-3.1-flash-lite,172c5d,1,0.4365992092747066,0.4365992092747066
gemini-3.1-flash-lite,17b8da,1,-0.032425235789055096,0.36908372767727615
gemini-3.1-flash-lite,1680c9,1,0.20514538616095568,0.20514538616095568
gemini-3.1-flash-lite,168b3b,1,-0.09315929317189287,0.39341867616551873
gemini-3.1-flash-lite,179165,1,-0.2016333975497393,0.12219730165714529
gemini-3.1-flash-lite,18177f,1,-0.1722813846058588,0.5102294747429392
gemini-3.1-flash-lite,182715,1,0.3369912932424781,0.35636614460187316
gemini-3.1-flash-lite,18230e,1,0.433379629874335,0.433379629874335
gemini-3.1-flash-lite,170ea3,1,0.05803157218562459,0.05803157218562459
gemini-3.1-flash-lite,18f09a,1,-0.10073081238142478,-0.10073081238142478
gemini-3.1-flash-lite,173a17,1,0.4533614985899637,0.4533614985899637
gemini-3.1-flash-lite,17a8d1,1,-0.10577248352029142,0.25026527131134446
gemini-3.1-flash-lite,174696,1,0.16850098431252572,0.16850098431252572
gemini-3.1-flash-lite,183534,1,-0.07612223064173736,0.06754591027134424
gemini-3.1-flash-lite,1a03d5,1,-0.34301027047673627,-0.34301027047673627
gemini-3.1-flash-lite,188089,1,-0.14549684174322153,0.2832472219476938
gemini-3.1-flash-lite,18db69,1,0.45796496999884484,0.4603622685718983
gemini-3.1-flash-lite,17e6bf,1,-0.024747704688729416,0.4537326695118665
gemini-3.1-flash-lite,196a1e,1,-0.11919330817617727,0.2201729242959471
gemini-3.1-flash-lite,195990,1,-0.0587105146397684,0.19263574461758343
gemini-3.1-flash-lite,1a5c70,1,-0.12028226328552524,0.29134035470000785
gemini-3.1-flash-lite,1a27f3,1,0.28471831050153107,0.37835705400318986
gemini-3.1-flash-lite,1ad1cc,1,0.5283398825722327,0.5283398825722327
gemini-3.1-flash-lite,1a3e47,1,0.3289867549783312,0.3803824011595649
gemini-3.1-flash-lite,18f66d,1,0.5489700534904003,0.5489700534904003
gemini-3.1-flash-lite,1acfdd,1,-0.04029597239947064,0.23907875284118155
gemini-3.1-flash-lite,1a9f12,1,-0.002978992216407973,0.4642928191767607
gemini-3.1-flash-lite,193df9,1,-0.057480690390261144,0.49483279960350657
gemini-3.1-flash-lite,1a2fc7,1,0.5481308783156539,0.5481308783156539
gemini-3.1-flash-lite,1a2169,1,-0.03527726260140856,0.6190633953692354
gemini-3.1-flash-lite,1b984b,1,-0.06700263299426441,0.5625242337775576
gemini-3.1-flash-lite,1b0094,1,0.15133153390271462,0.15133153390271462
gemini-3.1-flash-lite,1b436f,1,-0.11549491905038664,0.39785054717360735
gemini-3.1-flash-lite,1ba5bc,1,0.5457833747015405,0.5457833747015405
gemini-3.1-flash-lite,1b3eec,1,-0.15201007332683175,0.1927733988721032
gemini-3.1-flash-lite,1c2bc5,1,0.567363506451571,0.567363506451571
gemini-3.1-flash-lite,1bafe2,1,-0.13898908188400844,0.21626706370912469
gemini-3.1-flash-lite,1bf5c6,1,-0.0679532764081539,0.725482646345061
gemini-3.1-flash-lite,1c27b9,1,0.39184799501960865,0.39184799501960865
gemini-3.1-flash-lite,1b307f,1,0.48865598846106184,0.48865598846106184
gemini-3.1-flash-lite,00ee0c,1,-0.029365473104435477,0.14627731082635242
gemini-3.1-flash-lite,1ce5f5,1,-0.032145335646534996,0.4465499616743378
gemini-3.1-flash-lite,1c381f,1,-0.03910391377381721,0.1698293988592189
gemini-3.1-flash-lite,1d0e96,1,-0.09135638650736344,0.6577669665155348
gemini-3.1-flash-lite,1d1d01,1,-0.16371087203911805,0.015154948580441384
gemini-3.1-flash-lite,1b4c8d,1,0.2723121316823772,0.3128676274507617
gemini-3.1-flash-lite,1dd3f0,1,-0.09147359444440584,0.2414510709546448
gemini-3.1-flash-lite,1d5a20,1,0.38576000086831763,0.38576000086831763
gemini-3.1-flash-lite,1d26b4,1,-0.07287819587377833,0.4897460900495676
gemini-3.1-flash-lite,1d99c7,1,-0.04820291975841856,0.26864205396759405
gemini-3.1-flash-lite,1de187,1,0.17930857952475798,0.17930857952475798
gemini-3.1-flash-lite,1e1131,1,-0.048869944319149254,0.531850100909252
gemini-3.1-flash-lite,1c375b,1,-0.1180856976954695,0.3945518611544582
gemini-3.1-flash-lite,1bc531,1,-0.026498022792071942,0.5514387925321789
gemini-3.1-flash-lite,1eb64a,1,-0.12662932495306506,0.7299341979328325
gemini-3.1-flash-lite,1ed970,1,0.2663353746967869,0.2663353746967869
gemini-3.1-flash-lite,1e27b2,1,-0.11959394607846516,0.5886470281154627
gemini-3.1-flash-lite,1f1fff,1,0.3171408314327676,0.3229317383049466
gemini-3.1-flash-lite,1e79f1,1,-0.08255783117091756,0.5079634437301159
gemini-3.1-flash-lite,1ee232,1,-0.13932626491347302,0.16339568740050536
gemini-3.1-flash-lite,1dd09f,1,-0.08278091023088258,0.343045587608964
gemini-3.1-flash-lite,1f3437,1,-0.05220996291192237,0.6936358983438277
gemini-3.1-flash-lite,1fdbf2,1,0.26275188566747976,0.26275188566747976
gemini-3.1-flash-lite,1f192b,1,-0.10845843189012463,0.34285639901853593
gemini-3.1-flash-lite,2021b7,1,-0.06975117034488068,0.3086888106813014
gemini-3.1-flash-lite,2019ad,1,-0.1548250895483072,0.08927088362701455
gemini-3.1-flash-lite,2089d4,1,-0.029237427778150114,0.7151068786361197
gemini-3.1-flash-lite,1f0773,1,-0.0760985634585462,0.22278910535689317
gemini-3.1-flash-lite,1f1736,1,0.06042166610158728,0.06042166610158728
gemini-3.1-flash-lite,1f5664,1,0.2604515111655695,0.2604515111655695
gemini-3.1-flash-lite,20beb4,1,-0.16171266084142005,0.4506076675495869
gemini-3.1-flash-lite,20eedb,1,-0.14920707376696296,-0.1423090761636886
gemini-3.1-flash-lite,212589,1,-0.26730682973068004,0.21051978685980655
gemini-3.1-flash-lite,20bf03,1,-0.0401044255603773,0.11186145740742023
gemini-3.1-flash-lite,210e46,1,-0.17598026595946878,0.3191921046746915
gemini-3.1-flash-lite,2103ee,1,0.13490730296387077,0.13490730296387077
gemini-3.1-flash-lite,207fd4,1,-0.10200535184806345,0.2899145329798887
gemini-3.1-flash-lite,2154a3,1,0.3795633214174313,0.3795633214174313
gemini-3.1-flash-lite,217ab4,1,-0.19772909579471623,0.07837248188416568
gemini-3.1-flash-lite,217749,1,-0.07130713623764737,0.37584762035804536
gemini-3.1-flash-lite,215977,1,-0.1340099771659854,0.20746890785072294
gemini-3.1-flash-lite,22411d,1,-0.1806647109351428,-0.149978154090542
gemini-3.1-flash-lite,20e9c6,1,-0.11278845740886959,0.19540289715819317
gemini-3.1-flash-lite,221587,1,-0.1485933636308498,0.20056829347643362
gemini-3.1-flash-lite,21d79e,1,-0.052442874038303715,0.1363471325583086
gemini-3.1-flash-lite,21c674,1,-0.037498978850532036,0.1425523458357188
gemini-3.1-flash-lite,215727,1,-0.06509985154385847,0.4990357211962662
gemini-3.1-flash-lite,229d89,1,-0.0017370771821829715,0.5687482878419805
gemini-3.1-flash-lite,22dd48,1,-0.032487853022751714,0.3045635351786863
gemini-3.1-flash-lite,22eaed,1,0.2002556902812383,0.23137998739057408
gemini-3.1-flash-lite,2304c8,1,-0.0983146247255603,0.46228455631237936
gemini-3.1-flash-lite,22651b,1,-0.1337751596594363,0.3067463727324394
gemini-3.1-flash-lite,224be3,1,0.36656639045150863,0.36656639045150863
gemini-3.1-flash-lite,2298de,1,0.7343810338980541,0.7343810338980541
gemini-3.1-flash-lite,226f76,1,0.2375303096096884,0.2375303096096884
gemini-3.1-flash-lite,23981a,1,0.5766092696100777,0.5766092696100777
gemini-3.1-flash-lite,230d6a,1,0.07063734544482833,0.07063734544482833
gemini-3.1-flash-lite,239f23,1,-0.02550688279583481,0.3186155250637123
gemini-3.1-flash-lite,235508,1,-0.19798296592169085,0.29677086401571307
gemini-3.1-flash-lite,237216,1,0.4849720827813938,0.4849720827813938
gemini-3.1-flash-lite,2428cc,1,-0.1176692743044008,0.178948869508414
gemini-3.1-flash-lite,2336ff,1,0.33105903732367736,0.33105903732367736
gemini-3.1-flash-lite,24425e,1,-0.07242329357548596,0.3738855800442479
gemini-3.1-flash-lite,244817,1,0.39899414563310126,0.42265700473833
gemini-3.1-flash-lite,233a4c,1,-0.09010172685130599,0.5001016949251325
gemini-3.1-flash-lite,244dfc,1,0.32272812199453016,0.32272812199453016
gemini-3.1-flash-lite,24776f,1,0.2187370650479752,0.2187370650479752
gemini-3.1-flash-lite,2481a3,1,-0.13358653805404389,-0.002239768147428999
gemini-3.1-flash-lite,23f03c,1,-0.09448196874404062,0.3031931735878567
gemini-3.1-flash-lite,24f619,1,-0.04764810048584502,0.6131425386832229
gemini-3.1-flash-lite,23b246,1,-0.08740261869552127,0.37152801456922513
gemini-3.1-flash-lite,2511d9,1,-0.052530223302438867,0.22549729782251723
gemini-3.1-flash-lite,251672,1,-0.048738018490309974,0.052395427115843246
gemini-3.1-flash-lite,25426d,1,-0.1688100785186431,0.47905145754099243
gemini-3.1-flash-lite,1fac04,1,-0.0393345328122919,0.02594428064258402
gemini-3.1-flash-lite,25265d,1,0.16481768802967658,0.18188125404229502
gemini-3.1-flash-lite,256121,1,-0.010144556827216065,0.3693739473373661
gemini-3.1-flash-lite,256ef1,1,-0.10779193583181756,0.5391551386088654
gemini-3.1-flash-lite,2586ee,1,0.5318560436187016,0.5318560436187016
gemini-3.1-flash-lite,25c458,1,-0.19293092011186486,0.4893126077384914
gemini-3.1-flash-lite,259405,1,-0.06497974355208673,-0.04057458147022366
gemini-3.1-flash-lite,249820,1,-0.12030680907837857,0.047644291977429386
gemini-3.1-flash-lite,24ff3e,1,-0.018334490319475205,0.49357118604237404
gemini-3.1-flash-lite,25d2e6,1,0.15133787672701904,0.15133787672701904
gemini-3.1-flash-lite,203a7b,1,0.0018270582249883833,0.28934688447931517
gemini-3.1-flash-lite,25d5bc,1,0.12591323128602616,0.12591323128602616
gemini-3.1-flash-lite,25acbb,1,-0.059652233526698836,-0.03578645876360638
gemini-3.1-flash-lite,26781f,1,-0.08677026750012992,-0.1246893833624258
gemini-3.1-flash-lite,2675a8,1,0.3627560347255656,0.3627560347255656
gemini-3.1-flash-lite,25e2f5,1,-0.14923585410134016,0.3813080041268913
gemini-3.1-flash-lite,26fb2d,1,-0.045013132756323786,0.7372311333049102
gemini-3.1-flash-lite,268f27,1,-0.058610557746673314,0.15432633769023796
gemini-3.1-flash-lite,25bf7b,1,-0.10538460561484184,0.35832271291792916
gemini-3.1-flash-lite,2711d3,1,0.06476679873134891,0.06476679873134891
gemini-3.1-flash-lite,271112,1,-0.035094571665438536,0.5917682749893061
gemini-3.1-flash-lite,28422f,1,-0.1399390681496809,0.6166519684559977
gemini-3.1-flash-lite,27b0cb,1,-0.08494322368951877,0.6545075551745794
gemini-3.1-flash-lite,27e29a,1,0.24957706920406553,0.24957706920406553
gemini-3.1-flash-lite,27f3f7,1,0.43792267337952756,0.465896426503672
gemini-3.1-flash-lite,27d67e,1,-0.1063972495189758,0.13080824446024986
gemini-3.1-flash-lite,26c4ef,1,0.6269632949584203,0.6269632949584203
gemini-3.1-flash-lite,286cb0,1,0.30277075094121886,0.3497978551933183
gemini-3.1-flash-lite,287cec,1,-0.04793786241361565,0.43678919333084626
gemini-3.1-flash-lite,285c1c,1,0.47676404119721943,0.5244818578467746
gemini-3.1-flash-lite,274fcc,1,-0.01867051967047728,-0.01867051967047728
gemini-3.1-flash-lite,286b3f,1,0.7042815761919801,0.718662430219442
gemini-3.1-flash-lite,28867f,1,-0.018063747793443323,-0.018063747793443323
gemini-3.1-flash-lite,28d46f,1,0.3164323137098577,0.3692513923863167
gemini-3.1-flash-lite,28cf69,1,0.2835438974574412,0.2835438974574412
gemini-3.1-flash-lite,290bcd,1,-0.048821168994275334,-0.03901436265683521
gemini-3.1-flash-lite,27c37d,1,-0.0808634579687902,0.3982132086128396
gemini-3.1-flash-lite,28a531,1,-0.05666787374233269,0.6783580043534594
gemini-3.1-flash-lite,2917cc,1,-0.08464607763688678,0.4892819313738396
gemini-3.1-flash-lite,297a9c,1,0.3743020374726721,0.3743020374726721
gemini-3.1-flash-lite,29d7dd,1,0.1649400224617114,0.1649400224617114
gemini-3.1-flash-lite,2a1907,1,0.06396153615920125,0.49472213187488784
gemini-3.1-flash-lite,2a4ccc,1,-0.07390890408990727,0.31504041333616106
gemini-3.1-flash-lite,29227b,1,-0.06358679663554018,0.10431855605790077
gemini-3.1-flash-lite,2a4b2d,1,-0.10511292320431556,0.5591543987135705
gemini-3.1-flash-lite,29b4ce,1,0.16075422526594674,0.16075422526594674
gemini-3.1-flash-lite,2a5307,1,0.45882047045877433,0.45882047045877433
gemini-3.1-flash-lite,2a8ea5,1,-0.07200792091151134,0.05458725532840972
gemini-3.1-flash-lite,2a8f6b,1,-0.15798286082182164,0.2448770938454193
gemini-3.1-flash-lite,2a97ca,1,-0.06139522470659549,0.20188191908196834
gemini-3.1-flash-lite,2a3bf3,1,-0.11753961792664686,0.11815178228925835
gemini-3.1-flash-lite,299635,1,0.1770492180778478,0.1770492180778478
gemini-3.1-flash-lite,2ad4e3,1,0.0720393741005036,0.0720393741005036
gemini-3.1-flash-lite,2ad31e,1,0.11180682943505499,0.11180682943505499
gemini-3.1-flash-lite,2adbfe,1,-0.03923761463640634,0.5096547572392773
gemini-3.1-flash-lite,2b30aa,1,0.3155555356064449,0.3155555356064449
gemini-3.1-flash-lite,2ab8bb,1,-0.10258830605394745,0.24779645535462605
gemini-3.1-flash-lite,2b48a6,1,-0.1680848091784134,0.07894444886449198
gemini-3.1-flash-lite,2ab326,1,-0.12317027987325319,0.1825983190527199
gemini-3.1-flash-lite,2ad467,1,-0.06931504374207857,0.5265938474741825
gemini-3.1-flash-lite,257df7,1,-0.04253023279069891,0.20861168474598957
gemini-3.1-flash-lite,2b56f2,1,-0.13538118300076016,-0.06973976868280435
gemini-3.1-flash-lite,298ce9,1,0.34872882725824117,0.34872882725824117
gemini-3.1-flash-lite,2b837f,1,-0.15559375276402773,0.10827340076300355
