model,run,image_id,category,n_points,CC,SIM,KL
gpt-5.4,10,2fe128,desktop,45,0.3234135422981643,0.4059529635474063,1.0933266467454286
gpt-5.4,1,3664a3,mobile,40,0.4880010095608398,0.5249300361791711,0.7710249187018745
gpt-5.4,2,3664a3,mobile,38,0.4105337066105645,0.5054134688738943,0.8141277601446945
gpt-5.4,3,3664a3,mobile,36,0.3941018941726545,0.5022663615050228,0.8656251914808014
gpt-5.4,4,3664a3,mobile,40,0.3078244934299184,0.4736542472060996,0.9443025763174356
gpt-5.4,5,3664a3,mobile,40,0.3269522458387154,0.481447357956222,0.9623284956843472
gpt-5.4,6,3664a3,mobile,40,0.2952607115631342,0.4620154672223933,0.9802973419947684
gpt-5.4,7,3664a3,mobile,40,0.444915648456149,0.5028628383295564,0.8181322203385392
gpt-5.4,8,3664a3,mobile,40,0.496090817524645,0.521559600378007,0.7417777055230887
gpt-5.4,9,3664a3,mobile,37,0.3929848362223219,0.4933525950197633,0.8761254024694937
gpt-5.4,10,3664a3,mobile,40,0.418514756583159,0.5087354529113199,0.8468421147161332
gpt-5.4,1,3d29ac,mobile,40,0.1274356837398323,0.3549708769170101,2.445561635528835
gpt-5.4,2,3d29ac,mobile,38,0.0597180701621022,0.3226807081990152,2.8741167470414313
gpt-5.4,3,3d29ac,mobile,40,0.0860676787939836,0.3276616816014648,2.825861381855628
gpt-5.4,4,3d29ac,mobile,40,0.1117962153080185,0.3662440136449063,2.4611773729702917
gpt-5.4,5,3d29ac,mobile,42,0.1053902107908943,0.357176817862427,2.4044912173920716
gpt-5.4,6,3d29ac,mobile,44,0.085534643815704,0.3404396918077659,2.656378533622038
gpt-5.4,7,3d29ac,mobile,40,0.0706111776949645,0.3275325285502048,2.7603397797475973
gpt-5.4,8,3d29ac,mobile,40,0.082219865119898,0.3591783426305702,2.428948285221432
gpt-5.4,9,3d29ac,mobile,40,0.0736633777073319,0.3290014467583128,2.5600394163212865
gpt-5.4,10,3d29ac,mobile,41,0.0485360284789092,0.3210830491259114,3.0228481970682264
gpt-5.4,1,3ec21e,desktop,40,0.6680386317026834,0.5779213527239905,0.5933812589791441
gpt-5.4,2,3ec21e,desktop,38,0.5886189214740315,0.5332504645226871,0.7235472765523157
gpt-5.4,3,3ec21e,desktop,40,0.603764927811677,0.5586631352808743,0.6907334998162984
gpt-5.4,4,3ec21e,desktop,40,0.622524871686305,0.5588877190769606,0.6534316170514171
gpt-5.4,5,3ec21e,desktop,40,0.6043172880012488,0.5365041222466326,0.6822694152034512
gpt-5.4,6,3ec21e,desktop,42,0.6193475934821595,0.5567235169639917,0.6519806512615587
gpt-5.4,7,3ec21e,desktop,40,0.661334610742814,0.5738656127031594,0.6110189620814833
gpt-5.4,8,3ec21e,desktop,40,0.6253474651787558,0.5541123427793802,0.6621295816992789
gpt-5.4,9,3ec21e,desktop,38,0.5472648574114943,0.5222003796757075,0.8020283450226146
gpt-5.4,10,3ec21e,desktop,41,0.5700872782496115,0.5261581034348595,0.7909779748443204
gpt-5.4,1,4ae90b,mobile,40,0.0800444173902567,0.3133965165973968,2.8071363768582582
gpt-5.4,2,4ae90b,mobile,40,0.0711684973555272,0.3206498131531923,2.7675086171091405
gpt-5.4,3,4ae90b,mobile,40,0.122465276197213,0.3464435613696557,2.7150741647902987
gpt-5.4,4,4ae90b,mobile,40,0.1296008232781743,0.3469506778574128,2.7586423745412985
gpt-5.4,5,4ae90b,mobile,40,0.1393255032707934,0.3428793153728862,2.3899793578722393
gpt-5.4,6,4ae90b,mobile,40,0.144964792054276,0.3544313343055694,2.301833352019346
gpt-5.4,7,4ae90b,mobile,40,0.1028496977296059,0.3199115322477259,2.824957456590212
gpt-5.4,8,4ae90b,mobile,40,0.1327000184352645,0.3579142968714286,2.4298575201468227
gpt-5.4,9,4ae90b,mobile,36,0.1267371673341394,0.3375582033169051,2.7285094090015347
gpt-5.4,10,4ae90b,mobile,40,0.1294557746027645,0.340884859651976,2.385973026875168
gpt-5.4,1,4ea758,poster,40,0.5442928484943845,0.4403365904041702,1.1315393780127836
gpt-5.4,2,4ea758,poster,40,0.3499245003081505,0.3459370070044709,2.2660514853783154
gpt-5.4,3,4ea758,poster,40,0.4684090917709826,0.3875270891193648,1.3409057967205786
gpt-5.4,4,4ea758,poster,40,0.4561524148372178,0.3539761884506289,1.4543300639784875
gpt-5.4,5,4ea758,poster,40,0.5540404934562269,0.4236678879611673,1.2139918276000117
gpt-5.4,6,4ea758,poster,35,0.3755229704376229,0.3773742599199886,1.5487560910324143
gpt-5.4,7,4ea758,poster,40,0.4715096042864487,0.3897733305708024,1.1437300706291549
gpt-5.4,8,4ea758,poster,40,0.477587823135877,0.4096745445393078,1.1874124957126075
gpt-5.4,9,4ea758,poster,40,0.5037989354705605,0.398798705243775,1.123216518627307
gpt-5.4,10,4ea758,poster,40,0.4942203661023791,0.3952893504078526,1.2100612486427391
gpt-5.4,1,52a3d2,web,42,0.3037750211962816,0.316465113846753,2.100846596687261
gpt-5.4,2,52a3d2,web,40,0.3355279181562448,0.324708663162761,2.149129464580964
gpt-5.4,3,52a3d2,web,40,0.41086256202868,0.3661186057010354,1.6602264067477603
gpt-5.4,4,52a3d2,web,40,0.3713604981935614,0.3516283213152126,1.9299707746879635
gpt-5.4,5,52a3d2,web,40,0.2637551244513631,0.3186061221890034,1.937836992445202
gpt-5.4,6,52a3d2,web,46,0.27091457624964,0.3074804308674552,2.0367208691810186
gpt-5.4,7,52a3d2,web,40,0.2318013214392306,0.3027699705079048,2.3175100691417896
gpt-5.4,8,52a3d2,web,42,0.4530735527403058,0.3782427412600656,1.6854794095503918
gpt-5.4,9,52a3d2,web,40,0.1973180185534708,0.2810013221692632,2.4717937269897163
gpt-5.4,10,52a3d2,web,40,0.2327156286180303,0.3012119262279101,2.2343474056510524
gpt-5.4,1,587857,mobile,40,0.2416371974895434,0.3369848407444634,2.8011726934066736
gpt-5.4,2,587857,mobile,40,0.3736373039714991,0.418024369706491,1.8544257216081743
gpt-5.4,3,587857,mobile,40,0.4047324540947146,0.4229332784328195,1.731117279086368
gpt-5.4,4,587857,mobile,40,0.3263517832902104,0.3844108739941592,2.716872613135414
gpt-5.4,5,587857,mobile,40,0.3279178939035895,0.3774997693965952,2.1608071560547115
gpt-5.4,6,587857,mobile,40,0.3348178294667931,0.3934149464455744,2.601719268751932
gpt-5.4,7,587857,mobile,40,0.3631049388575783,0.4258529523459706,1.7532775533534553
gpt-5.4,8,587857,mobile,40,0.4153788689356206,0.4275967097733537,2.4615059353028275
gpt-5.4,9,587857,mobile,40,0.2497389159172114,0.3339549799483954,3.151864962294334
gpt-5.4,10,587857,mobile,44,0.4252600383025096,0.4456903633779232,1.5133797345345683
gpt-5.4,1,58b56c,mobile,42,0.1485129385399586,0.2503621122712748,4.339886858387702
gpt-5.4,2,58b56c,mobile,44,0.2524755978422317,0.3275269868301558,2.324882903493105
gpt-5.4,3,58b56c,mobile,48,0.2262143329524215,0.3132404301966918,3.2605742810528784
gpt-5.4,4,58b56c,mobile,45,0.2531334103232372,0.3117119939394676,3.3621131563982125
gpt-5.4,5,58b56c,mobile,45,0.2924440884251791,0.3240410523063095,3.509535461114774
gpt-5.4,6,58b56c,mobile,44,0.2442121688631466,0.3202430800435112,3.273325732563102
gpt-5.4,7,58b56c,mobile,47,0.2289921335625787,0.3232732559642639,3.138851323591774
gpt-5.4,8,58b56c,mobile,48,0.353386618808275,0.3530928879617209,2.8598122512044784
gpt-5.4,9,58b56c,mobile,42,0.3031895238615906,0.3268466960721591,3.4034211621174224
gpt-5.4,10,58b56c,mobile,45,0.1525648774216319,0.2786060998505941,3.4185060936208314
gpt-5.4,1,5a6a69,desktop,48,0.1922680230783875,0.311182041996378,2.627276053924981
gpt-5.4,2,5a6a69,desktop,42,0.2212233974036624,0.3263834331857101,2.1387515845059992
gpt-5.4,3,5a6a69,desktop,40,0.341641926726907,0.3670670115132012,1.83057990965634
gpt-5.4,4,5a6a69,desktop,40,0.3469679977832798,0.36119012469038,2.2908226322756953
gpt-5.4,5,5a6a69,desktop,40,0.2676735832163281,0.3344780826813087,1.9054327174342711
gpt-5.4,6,5a6a69,desktop,40,0.1587050761504664,0.3116511423482478,2.1608197981139474
gpt-5.4,7,5a6a69,desktop,40,0.3966226147427717,0.4019684617919514,1.3342098741245785
gpt-5.4,8,5a6a69,desktop,42,0.3269415383922848,0.3702570889549829,1.4250960865579596
gpt-5.4,9,5a6a69,desktop,40,0.3175144792531705,0.3470597516236346,1.7987919750637404
gpt-5.4,10,5a6a69,desktop,44,0.2569668500168907,0.3557067486366043,1.8861403186119976
gpt-5.4,1,60593d,web,40,0.1029089575574349,0.3607777468377401,1.6344670805771062
gpt-5.4,2,60593d,web,40,0.1979021230931522,0.3948358100123922,1.344679224993511
gpt-5.4,3,60593d,web,42,0.0035034670025785,0.3054498151699879,1.74576268331815
gpt-5.4,4,60593d,web,40,0.1814253753723587,0.3706262736225416,1.3268207366926803
gpt-5.4,5,60593d,web,38,0.287191568766978,0.391779106582119,1.282640349168464
gpt-5.4,6,60593d,web,40,0.052084420734131,0.3262393422265052,1.9153622434391853
gpt-5.4,7,60593d,web,40,-0.0258771132788172,0.3058558692002184,2.183568063388724
gpt-5.4,8,60593d,web,40,0.040673954121881,0.3298094616715591,2.009241814012747
gpt-5.4,9,60593d,web,40,0.2125211283047221,0.4001314089618838,1.3355399221123043
gpt-5.4,10,60593d,web,40,-0.0317648209280694,0.301926889839084,2.29362191153013
gpt-5.4,1,61707e,web,42,-0.0007423603054112,0.2562748578533314,1.9527293530056744
gpt-5.4,2,61707e,web,42,-0.0241618063707925,0.2488875978786933,2.0403256196396025
gpt-5.4,3,61707e,web,40,-0.0674614797930232,0.2370086445132329,2.11508583311454
gpt-5.4,4,61707e,web,40,-0.05116414747766,0.2454045132335453,2.154745082380706
gpt-5.4,5,61707e,web,39,0.1452972899825352,0.2890415900765336,1.9424861207038029
gpt-5.4,6,61707e,web,42,-0.0687548168620646,0.2363679837343647,2.201186335973519
gpt-5.4,7,61707e,web,43,-0.038521997501377,0.2435816823770998,2.1081924742959184
gpt-5.4,8,61707e,web,42,-0.0875665801277077,0.2140735840274104,2.3219669442601445
gpt-5.4,9,61707e,web,42,-0.0262255951584972,0.2475566780324827,2.0663057287385937
gpt-5.4,10,61707e,web,43,0.0120514896057614,0.2719023338978784,2.0218918888732813
gpt-5.4,1,67225a,desktop,43,0.495883392564527,0.5169965416124606,0.7487080724710709
gpt-5.4,2,67225a,desktop,42,0.2720141196655699,0.4025960067528473,1.1076289797914536
gpt-5.4,3,67225a,desktop,44,0.5523805896601972,0.5453953941361959,0.712517561577135
gpt-5.4,4,67225a,desktop,40,0.5770288060951291,0.552890180805906,0.666526093065641
gpt-5.4,5,67225a,desktop,42,0.6040891308476275,0.5588851277756638,0.6333360541846327
gpt-5.4,6,67225a,desktop,40,0.6642912541660161,0.6031441173153324,0.5707199602238181
gpt-5.4,7,67225a,desktop,40,0.5644346103298323,0.532046705711252,0.7293119110505961
gpt-5.4,8,67225a,desktop,40,0.5940578788100244,0.5585463090575508,0.6573071527694854
gpt-5.4,9,67225a,desktop,40,0.5652741443023701,0.5502768284607668,0.6708169010031431
gpt-5.4,10,67225a,desktop,40,0.5033127337481218,0.5186484189768165,0.7469728388045208
gpt-5.4,1,69a8c4,web,48,-0.0589468176854755,0.301004246025874,2.8050623686629814
gpt-5.4,2,69a8c4,web,50,-0.0879019076131582,0.2867603996804952,3.269872316565568
gpt-5.4,3,69a8c4,web,47,-0.0642968026967387,0.3102428427727407,2.4726651195107063
gpt-5.4,4,69a8c4,web,50,-0.1183239366106535,0.2933520066382058,3.323014700935069
gpt-5.4,5,69a8c4,web,53,-0.0692845129611393,0.3156949340713204,3.6657032952985578
gpt-5.4,6,69a8c4,web,50,-0.0232625138325845,0.3209666837113158,3.0405054535301965
gpt-5.4,7,69a8c4,web,48,-0.1004425089253672,0.2909007319910277,3.8543375245052345
gpt-5.4,8,69a8c4,web,49,-0.0808989200822186,0.3022642549304801,3.679135127497733
gpt-5.4,9,69a8c4,web,49,0.0455325010146955,0.3536464135258144,2.5851075925651803
gpt-5.4,10,69a8c4,web,46,-0.063238175178218,0.3107055832243229,3.612388731569362
gpt-5.4,1,6a889e,poster,40,0.3027066462187253,0.4421073544065997,1.0358725244975104
gpt-5.4,2,6a889e,poster,40,0.2418253848294839,0.4234148495877315,1.117630226787612
gpt-5.4,3,6a889e,poster,36,0.1535456230632784,0.4116163158921412,1.1843447476070512
gpt-5.4,4,6a889e,poster,37,0.1904474520654344,0.4189975486731251,1.161884978797021
gpt-5.4,5,6a889e,poster,40,0.3449798317409999,0.4541683688115601,0.9847055920051376
gpt-5.4,6,6a889e,poster,36,0.1922728567145156,0.4151542940371042,1.1884585525720257
gpt-5.4,7,6a889e,poster,40,0.1125364283077552,0.3953762322235788,1.22517547427651
gpt-5.4,8,6a889e,poster,36,0.2999383143443874,0.4439286891157837,1.0568532011880662
gpt-5.4,9,6a889e,poster,40,0.2500486914503558,0.4313677039328971,1.109211989001757
gpt-5.4,10,6a889e,poster,35,0.1412662138270557,0.4120571949132737,1.2570037720455571
gpt-5.4,1,7cc04a,desktop,42,0.4748736724083543,0.4546306775333156,0.9414509323151368
gpt-5.4,2,7cc04a,desktop,46,0.5770113696273509,0.5007011468582151,0.7852019172732069
gpt-5.4,3,7cc04a,desktop,45,0.4017095053131809,0.4225200063418814,1.0436388556565754
gpt-5.4,4,7cc04a,desktop,42,0.4949814152658355,0.4644745124260968,0.8921659122725218
gpt-5.4,5,7cc04a,desktop,48,0.5036969932121581,0.4762735522896015,0.8695301597852623
gpt-5.4,6,7cc04a,desktop,40,0.4813282054757977,0.4570005778024152,0.9795069029508532
gpt-5.4,7,7cc04a,desktop,42,0.5088776952873708,0.4831664249286727,0.841537419457105
gpt-5.4,8,7cc04a,desktop,40,0.5547437448145058,0.4898339002285456,0.8330982103089447
gpt-5.4,9,7cc04a,desktop,43,0.5390130036118206,0.4751091779280718,0.8819627930730809
gpt-5.4,10,7cc04a,desktop,41,0.4507581649992908,0.4483650144382538,0.96811388385869
gpt-5.4,1,927a3c,web,44,0.0592816913769606,0.2027778764365744,2.006346779468299
gpt-5.4,2,927a3c,web,48,0.2793275847404373,0.2388796098388182,1.776495501259082
gpt-5.4,3,927a3c,web,40,0.2661746828817469,0.2592584648586002,1.6875965592237367
gpt-5.4,4,927a3c,web,44,0.3026546313894963,0.2597725392427313,1.6294498450529915
gpt-5.4,5,927a3c,web,48,0.2875749084408645,0.251077191899458,1.6365185234837083
gpt-5.4,6,927a3c,web,45,0.2489917383483388,0.2485067069386067,1.6924919832663543
gpt-5.4,7,927a3c,web,46,0.1732863679548524,0.2175588758022439,1.958076748187644
gpt-5.4,8,927a3c,web,40,0.2824714724463431,0.2522008175704575,1.6526850339001906
gpt-5.4,9,927a3c,web,42,0.3102115055300821,0.2504673414846657,1.6395248438676184
gpt-5.4,10,927a3c,web,49,0.2065117665705901,0.2315869283732199,1.769030828476421
gpt-5.4,1,98474c,poster,40,0.6698813933438965,0.604905109940564,0.4988273554733148
gpt-5.4,2,98474c,poster,40,0.6998937254953066,0.611551626260867,0.5049815811821063
gpt-5.4,3,98474c,poster,40,0.5793519613718481,0.5687100703590461,0.5928061483288174
gpt-5.4,4,98474c,poster,41,0.6852200343759013,0.6152281595472152,0.5236016154478113
gpt-5.4,5,98474c,poster,40,0.6351440352861275,0.5777758174645362,0.5837459696069756
gpt-5.4,6,98474c,poster,40,0.6787052912784572,0.5951491292062402,0.5398143470565044
gpt-5.4,7,98474c,poster,40,0.5896561086207659,0.5742311698652541,0.5781431881164838
gpt-5.4,8,98474c,poster,40,0.7136122198759848,0.6162757409472985,0.4822331013490967
gpt-5.4,9,98474c,poster,40,0.7579957687079233,0.646132994085933,0.4466383445333437
gpt-5.4,10,98474c,poster,40,0.6349749474823702,0.5738809810134152,0.5625332790936564
gpt-5.4,1,a4d155,web,40,0.3030992612012049,0.3177026434940678,1.7171132698532698
gpt-5.4,2,a4d155,web,40,0.4270775682564249,0.4039948812698362,1.270938604122811
gpt-5.4,3,a4d155,web,42,0.4385124218380511,0.3974686750462169,1.224457467625677
gpt-5.4,4,a4d155,web,41,0.4644956855004954,0.4119305177982618,1.249606556696895
gpt-5.4,5,a4d155,web,40,0.4890846288418866,0.4153262946811076,1.1394190181412505
gpt-5.4,6,a4d155,web,40,0.4325898249960945,0.4043104736009674,1.191143320500257
gpt-5.4,7,a4d155,web,40,0.4585068116745903,0.3974130798783735,1.229361636227528
gpt-5.4,8,a4d155,web,40,0.400793765867469,0.3806818714049561,1.4891447932639266
gpt-5.4,9,a4d155,web,40,0.4450926549855735,0.4057553256771781,1.2964809014933685
gpt-5.4,10,a4d155,web,42,0.4330493434393604,0.3815818779330108,1.322582843149156
gpt-5.4,1,a77bd5,mobile,38,0.1121658526440879,0.2937493445757728,4.077601347866951
gpt-5.4,2,a77bd5,mobile,37,0.0435274062609446,0.2450718183612128,4.5608490278685005
gpt-5.4,3,a77bd5,mobile,40,0.1300287657118529,0.2684307343446262,4.81031590970491
gpt-5.4,4,a77bd5,mobile,41,0.0457260030271375,0.2966436190504662,3.734109300016977
gpt-5.4,5,a77bd5,mobile,40,0.0995790555158492,0.2534260995592834,4.771655738455543
gpt-5.4,6,a77bd5,mobile,40,0.0866841301645461,0.2723855892189284,4.490942945913034
gpt-5.4,7,a77bd5,mobile,40,0.120475718972773,0.2931539186202905,4.685745295570902
gpt-5.4,8,a77bd5,mobile,40,0.0726523174409467,0.3179297724682322,3.861780926012327
gpt-5.4,9,a77bd5,mobile,40,0.2265471659516997,0.3612915682331367,3.1643552460306483
gpt-5.4,10,a77bd5,mobile,40,0.2517811810713445,0.3499386121333706,3.3192647132267745
gpt-5.4,1,aabc06,poster,43,0.3059029687861971,0.3965416236428168,2.4457585184815445
gpt-5.4,2,aabc06,poster,44,0.3465223644927268,0.4313231512153512,1.967931819048131
gpt-5.4,3,aabc06,poster,44,0.3556448812352303,0.4386672497309357,2.039727118717648
gpt-5.4,4,aabc06,poster,48,0.3865602074246987,0.4539963617326625,1.852682008030763
gpt-5.4,5,aabc06,poster,44,0.3682958111750742,0.4483515442074312,1.961642285647979
gpt-5.4,6,aabc06,poster,47,0.3448636061878097,0.4413996524922589,1.905668916181712
gpt-5.4,7,aabc06,poster,43,0.3570181057699396,0.4532281945830397,1.7084575283535528
gpt-5.4,8,aabc06,poster,48,0.3417434919261124,0.4537301418445389,1.8398225907130563
gpt-5.4,9,aabc06,poster,46,0.3578014319833349,0.467768643086758,1.6982413231441202
gpt-5.4,10,aabc06,poster,46,0.3579933240576577,0.4340207726838212,2.177423834016414
gpt-5.4,1,b5dab9,desktop,40,0.4247031217128216,0.439955187087698,1.0998370952061982
gpt-5.4,2,b5dab9,desktop,40,0.4636071930236664,0.4637611948024244,0.9307809184167462
gpt-5.4,3,b5dab9,desktop,40,0.3910595170060452,0.4224231665360427,1.1278993631048926
gpt-5.4,4,b5dab9,desktop,40,0.3961135214834335,0.4359250630337788,1.121714323183165
gpt-5.4,5,b5dab9,desktop,40,0.3865382856218992,0.4332778593339789,1.2146662223871945
gpt-5.4,6,b5dab9,desktop,40,0.4838859481547699,0.457035927758477,1.0200521282259514
gpt-5.4,7,b5dab9,desktop,40,0.4454726749087183,0.4689606665730687,1.0715400387504936
gpt-5.4,8,b5dab9,desktop,40,0.4239032049611791,0.4615277144039597,1.1091859252082714
gpt-5.4,9,b5dab9,desktop,40,0.4623448300501869,0.4635292030884224,1.0177414415508157
gpt-5.4,10,b5dab9,desktop,40,0.480490941845535,0.4877765998657678,0.9317824842948392
gpt-5.4,1,bb34f1,poster,40,0.5279231523711806,0.5126491616273344,2.182792282706538
gpt-5.4,2,bb34f1,poster,40,0.5919127186102292,0.5650325431915997,1.849524111603316
gpt-5.4,3,bb34f1,poster,40,0.5736435542559476,0.5298794379228028,2.2718586774071428
gpt-5.4,4,bb34f1,poster,40,0.5985477794184273,0.5652574823002703,1.9804359074187532
gpt-5.4,5,bb34f1,poster,36,0.5066585362654663,0.5310570895226717,1.9817018121297088
