image_id,category,gt_entropy_bits,gt_entropy_norm,height,width
afdcf4,desktop,16.10200162229774,0.8586733734220188,669,660
3b1c3e,web,16.657776959661724,0.8382252042073813,800,1200
a077e7,poster,18.07170188311548,0.8536497829767583,1152,2048
a76ed6,web,17.151323576995924,0.8746373294989493,800,1000
d98c2a,desktop,16.805154945734092,0.8574392306789009,668,1189
f7681d,desktop,17.31977326128083,0.8838606530712059,668,1186
3b203e,desktop,16.80619209284907,0.85811714432592,768,1024
e39798,desktop,16.532917000546565,0.864221000343508,665,863
7f066d,desktop,16.840221920070146,0.8592936088428519,669,1186
e78858,desktop,16.275997586576096,0.8292762485674706,712,1137
c807dc,desktop,16.89564958325935,0.8623002163689268,666,1188
03474c,desktop,16.9529108624044,0.8651807156622222,667,1187
533099,mobile,16.610999347665768,0.8750135078517459,960,540
9aa231,mobile,16.61400975567716,0.8751720863706526,960,540
722b8c,poster,14.999183090626934,0.8237384160284329,405,748
c6b002,mobile,18.724884288237796,0.8923535297491085,1920,1080
7c5f7f,mobile,19.512004096815577,0.9173870253181753,2340,1080
83d7ce,mobile,18.367264259037555,0.875310781155662,1920,1080
bae388,mobile,18.057537212732644,0.8605504216909806,1920,1080
2b0b4e,mobile,18.735330651414774,0.892851361880433,1920,1080
3f9682,mobile,18.43443749608314,0.8785119905334927,1920,1080
37cecc,mobile,18.38812899540345,0.8763051115267759,1920,1080
5cfc08,poster,17.791531744673673,0.8404154357401612,1152,2048
98b958,poster,16.351427132330834,0.8664075037622001,600,800
e7e220,poster,21.003395400011478,0.9215435698849482,3300,2200
bccea2,web,16.685537122257838,0.8719581214778497,800,720
e7163d,web,16.565122819251386,0.8656654724202111,800,720
c143b6,poster,16.81209334212882,0.8454969289130984,790,1225
093c65,poster,18.72182960502311,0.8922079556933797,1920,1080
d07b98,web,16.63300734340326,0.8692130035379193,800,720
162809,poster,18.523458944807025,0.8749893513342639,1152,2048
adbe00,poster,17.89510519108941,0.8453079162949426,1152,2048
4dae22,poster,17.917344760207193,0.8463584428847282,1152,2048
ead495,web,17.21611498738626,0.8622809273068149,800,1280
dda275,web,16.6940256970442,0.8400492534408573,800,1200
2b56f2,web,16.77383687822637,0.8564651005897368,768,1024
6b7c75,web,17.13048474150355,0.8579920777098327,800,1280
17e6bf,poster,18.298679707545723,0.8643714942919746,1152,2048
39b696,desktop,15.624612892127587,0.8589695348569283,666,449
e9b8fa,web,17.077163975204808,0.8593289065559487,800,1200
ad9e6b,desktop,15.943804062240552,0.8109769783003701,809,1024
72cfd2,desktop,16.46690478000957,0.8405749359014412,666,1185
271112,web,16.823357165531633,0.84260938241507,800,1280
8e0c5b,desktop,17.273523023294405,0.8726462624572245,888,1024
306281,desktop,16.47612447223955,0.8394319708597954,657,1233
7caa99,desktop,17.18910088560272,0.8738045846084227,667,1252
13bd83,desktop,16.305194623065358,0.8462744649828656,598,1055
4d3cc1,desktop,16.45396837307194,0.8488229467730416,669,1023
1a9f12,desktop,17.381349254200945,0.8660890570138761,1074,1024
917a4f,mobile,16.72607574603479,0.8810753588518168,960,540
8709e4,poster,16.945841884069495,0.8723461853682056,732,962
ff7d76,mobile,18.69220419617006,0.8907961265064359,1920,1080
226f76,mobile,19.045479309891086,0.9076318137047542,1920,1080
20e9c6,mobile,19.12149106590167,0.911254231752009,1920,1080
95d2d7,mobile,19.50369991743345,0.9294687858456748,1920,1080
03340d,mobile,18.761071087728666,0.8940780487239086,1920,1080
8a770a,mobile,18.8155387471941,0.8966737607952341,1920,1080
95fc3f,mobile,19.245561611192173,0.9171669406010258,1920,1080
72156f,poster,17.007197012526177,0.8949199454447692,956,550
ea01c0,poster,14.763228897936298,0.8299125645036498,338,670
1ad1cc,poster,15.573496513842949,0.8618949071972891,402,684
0197c7,poster,15.96402291617899,0.8560036142358498,514,800
f02589,mobile,18.77880439534655,0.8949231476523375,1920,1080
452a6c,web,16.45249776337851,0.8278954827421037,800,1200
9b41e4,web,16.640419879250977,0.8485836291054637,800,1000
11a99d,poster,17.87651264094132,0.8829814290367902,1554,800
9e3ef2,poster,18.857472340696912,0.890767082992129,1152,2048
1626dc,web,17.371493370277825,0.8700631601846354,800,1280
40ca07,web,16.95345349054841,0.8645468800230673,800,1000
450720,web,17.130436931249513,0.8952078376153509,800,720
7e2e98,web,16.452399611661768,0.8400526480995794,768,1024
8fcaf4,poster,19.278847148680523,0.9180990754027573,2160,970
4954fe,poster,18.00293790782061,0.860085466036427,1600,1250
256121,desktop,15.579718585553517,0.8085382348800065,665,950
35a756,web,16.34417289880422,0.8224445373999729,800,1200
b4f37d,desktop,16.127357135324104,0.8598238637729616,664,667
ecf129,web,16.77035125331286,0.8562871260384257,768,1024
3ea9d8,desktop,15.51542628263359,0.8130565542263422,599,927
f4b47d,desktop,16.549397568947192,0.8445993828107641,668,1185
9984d9,desktop,16.07661992560969,0.8408434443625951,667,854
026a98,web,16.838155615341655,0.8433982029222145,800,1279
6294a2,desktop,16.662250496997917,0.8505466164163754,666,1185
2f6fcd,mobile,16.326491203572832,0.8600265426508754,960,540
a85808,desktop,15.82660401057548,0.8080407792946465,666,1182
1f3437,desktop,15.74054331364919,0.8033970806907234,666,1187
db12fc,desktop,16.701977354032955,0.8525629918226295,665,1187
012baa,mobile,16.801646095063674,0.8850561594532349,960,540
3bb8f9,mobile,16.88080914929985,0.8892262120990553,960,540
17b8da,poster,15.54616061204334,0.8615344072757939,520,520
d79d5c,mobile,16.149857165563407,0.8507220350791281,960,540
2586ee,poster,16.888676742477116,0.8750968809904772,960,672
8d908a,poster,17.14751632162013,0.8896221278799019,954,665
bbc0fc,poster,14.623607191795855,0.8508775021442109,339,440
731c85,mobile,18.609907509433103,0.8868741936514217,1920,1080
092bd5,poster,16.780658030252404,0.8824603882667129,808,656
fc70db,mobile,17.99393902661668,0.8575195850250436,1920,1080
1f5664,poster,18.265650901697832,0.8990940154284841,1450,900
c02580,mobile,18.301759299490975,0.8721890752498913,1920,1080
de9b80,mobile,19.137238376908034,0.9120046859788165,1920,1080
e4afc4,web,15.585643395507265,0.8471036749284383,480,720
a77bd5,mobile,19.05012331555292,0.9078531285487191,1920,1080
511db2,web,16.831476335107748,0.8430160365920538,800,1280
330777,web,16.12272328335244,0.8113011147462046,800,1200
78cb76,poster,18.091709354542587,0.8545948723630337,1152,2048
a7c147,web,17.333771938550733,0.8681738564042639,800,1280
d24c30,web,16.466209850322606,0.8604964469375441,800,720
c31d79,web,16.916821621705026,0.8473384663283493,800,1279
35bd1e,web,16.521831826396504,0.8435978279656209,768,1024
c5fff6,poster,17.59326771696673,0.8310500729581278,1152,2048
5fc8c2,desktop,16.611232080950124,0.862080850361253,667,947
f8d7fd,web,16.82305044247669,0.8425940199804883,800,1280
d8d582,web,16.793773648511113,0.8411276716743982,800,1280
33c037,desktop,16.146331647473566,0.8240801166011157,668,1184
3a8a8b,desktop,16.17294848808278,0.8326954332522843,666,1055
33cc24,desktop,16.240065964568615,0.8288525761973073,667,1186
763560,desktop,17.01518463047701,0.8682092204743306,668,1188
0632d7,desktop,16.797108122488652,0.8572826225191539,667,1186
7cc04a,desktop,16.83854035159342,0.8597780143903658,663,1186
9d3bb4,mobile,17.00563242309543,0.8958014968473963,960,540
5b0cba,poster,19.333305829014016,0.9132913425756292,2050,1150
bf05c8,desktop,16.566729603861575,0.8461051973112288,667,1175
006450,mobile,16.531990666799537,0.8708515870937865,960,540
f69be0,desktop,17.901252632469433,0.8544784154137407,1055,1920
ab2461,poster,14.157957264892248,0.8337567590145645,398,325
587857,mobile,18.30258837364527,0.8722285856274521,1920,1080
2336ff,mobile,18.259704066992455,0.8701848900924938,1920,1080
e734ce,poster,15.408175948110827,0.8440365475399344,420,745
757ade,mobile,18.782529174438302,0.8951006558130767,1920,1080
93f7fb,mobile,18.38659242347964,0.8762318846187312,1920,1080
b8a4ea,mobile,18.694317921160344,0.8908968582347053,1920,1080
d4988b,mobile,18.065095714594218,0.8609106298349651,1920,1080
d6789a,poster,15.160480976590467,0.8386602087066958,446,620
cc5387,poster,17.495582849126393,0.8702631436277418,932,1209
cbd84a,mobile,19.321197468277294,0.9207714448001735,1920,1080
6aa903,poster,16.157195562832293,0.8262648727912478,770,1000
d56ac6,poster,18.399593649501988,0.8768514713544097,1920,1080
bbffc1,poster,18.725090726310047,0.8923633677667759,1920,1080
7b6601,web,16.898894424235017,0.8464405196366189,800,1279
e9f7d6,web,17.118174206748872,0.8573754961331131,800,1280
774bc4,web,16.628062658356953,0.8689546026094573,800,720
f431fa,web,16.293576308059116,0.8160749448032453,800,1280
06256f,web,16.46508909101255,0.8604378779400067,800,720
9efcf0,web,16.369234538170215,0.819864339150715,800,1280
b901be,poster,18.60465504388442,0.8793169131918381,1800,1300
57bb95,web,16.268457577073523,0.8364611672059893,699,1024
045f81,desktop,16.3659983997499,0.8353721422113949,666,1186
1d5a20,web,16.572802593034837,0.8339492641470299,800,1200
3f6cd4,desktop,16.08267616342628,0.8249335876144204,666,1110
1bafe2,web,16.81336420715461,0.8421088782408013,800,1280
13349c,desktop,16.535850442808695,0.8438555950465051,668,1186
b5dab9,desktop,16.429148012472787,0.8387812648511632,664,1186
6c678c,poster,18.679977646515066,0.8902134577660935,1920,1080
d42246,desktop,16.090678579977805,0.8417615426510762,669,849
2a4ccc,desktop,16.45997466037866,0.8467267831488361,667,1066
6722bc,desktop,16.99795177362499,0.8673836743935016,668,1187
16d9d5,desktop,16.788916842527136,0.856959232524744,666,1186
f0f10a,mobile,16.81333435018669,0.8856718587800363,960,540
25e2f5,desktop,17.241299599108647,0.8756932290343191,667,1267
dafb86,mobile,16.96120944519042,0.8934614386177663,960,540
00fcd9,mobile,16.46576594336435,0.8673630837023468,960,540
48a58b,poster,16.807147504144908,0.8852681336354296,865,600
cff421,mobile,18.43203995540151,0.878397733277905,1920,1080
09094b,poster,17.52715531755593,0.8845941695028554,1152,800
ea6aef,mobile,18.895050420880175,0.9004629710022417,1920,1080
fd0d5c,mobile,18.358175106930535,0.8748776283072771,1920,1080
e2dea3,poster,15.314368439159313,0.8446420353717352,435,660
b8c70a,mobile,19.28998424589518,0.9192839467340295,1920,1080
8ce365,mobile,19.128266568717883,0.9115771252749171,1920,1080
865942,poster,15.35127787325642,0.8396116075563089,485,658
5efd27,mobile,19.372907139486912,0.923235722117767,1920,1080
eeb171,poster,18.96677798320411,0.9038812214135551,1920,1080
110636,poster,18.87873553190569,0.8996854682663241,1920,1080
c23e50,web,16.890551527805915,0.86242450181786,768,1024
454f59,web,17.045089796369037,0.8703151612233826,768,1024
d28ecf,poster,17.70396462698222,0.8558239538856429,1125,1500
2917cc,web,16.66982695042699,0.8349197162884764,800,1280
4571a8,web,17.43299692527804,0.8731436079207887,800,1280
349e93,web,17.13072757153526,0.8620242455907371,800,1200
7d1335,web,16.89003441787466,0.8623980984008897,768,1024
ffdc28,desktop,16.371604368515506,0.8412208689845886,660,1094
1bc531,poster,18.221709615774927,0.8607356716914905,1152,2048
bcdde6,web,16.823614033348967,0.8590067013265656,768,1024
700dbf,web,17.26975292617734,0.8649674202602766,800,1280
2e5cd6,desktop,16.276912945999417,0.8412376399409286,667,1001
e8b226,desktop,16.813265129696607,0.8554277762579973,670,1232
3aecb7,desktop,16.515050890071496,0.8624867775799597,664,875
81e5e3,desktop,16.610903656847118,0.8557024280699164,665,1049
5062ba,desktop,16.70152917814362,0.8707163679754908,668,890
3f3349,web,18.33290121391332,0.8746201687419707,1080,1890
07950c,desktop,16.145507143976374,0.824077712753546,667,1185
67225a,desktop,16.702804326979447,0.873693212514162,666,854
529ce0,desktop,16.900089870275288,0.8675973264794107,665,1099
5bcc14,mobile,18.840221712549557,0.8978500527776339,1920,1080
700a42,mobile,18.971788332800124,0.904119994752736,1920,1080
39f80c,mobile,19.21456731118674,0.9034025752004772,2340,1080
80e107,mobile,18.85442650398297,0.8985269966550878,1920,1080
a69a78,mobile,19.003262536280047,0.9056199301402671,1920,1080
78666b,mobile,18.869127504686062,0.8992275878932664,1920,1080
2b80bb,mobile,18.89827374200885,0.9006165816703993,1920,1080
e93e5e,poster,15.018850917902311,0.836390772098221,424,600
371069,mobile,19.076634961190788,0.9091165681620292,1920,1080
8d7422,poster,14.523408033130579,0.839014485869212,325,500
6e6daf,poster,16.69196332436119,0.8822264196708812,820,605
ab791d,poster,18.37816021189097,0.918440597620976,1600,660
c3c939,web,17.408036872288573,0.8718934665472469,800,1280
cd91c5,mobile,18.509913449383326,0.8821088743540729,1920,1080
009085,web,16.743377461522442,0.8386035440834082,800,1280
b28a85,web,17.102318967636574,0.8565813756074057,800,1280
4093f0,poster,18.095986463366536,0.8547969093954585,1152,2048
a9793b,web,17.162564782342073,0.8595988285582412,800,1280
09d1d9,poster,17.99343807382315,0.8574957116068337,1920,1080
38dec1,poster,19.095498294262214,0.8910448204379695,1615,1750
b8a1c2,poster,18.513810610622038,0.8745335946802214,1152,2048
48806f,web,17.215100479108955,0.8622301149639168,800,1280
b93b7e,web,17.619775031874994,0.8824985174967896,800,1280
5a64a8,web,17.172551939411072,0.8600990421700185,800,1280
21d79e,web,17.365090386187493,0.8738174649768654,800,1200
daaa3f,desktop,17.124238351569673,0.8576792229857296,800,1280
cf477d,web,18.258963980469137,0.8710293883796044,1080,1892
48582c,poster,19.529225128557222,0.8646254019800406,2100,3000
d165df,desktop,16.878267960951607,0.8614783253613486,667,1185
5b5a0c,desktop,17.078089178154674,0.859358568960299,665,1444
46e6ec,desktop,16.91641048488002,0.8633179427729648,667,1187
c7e7cd,desktop,17.141932343316824,0.863660331615512,666,1417
fcac91,desktop,16.0518573736792,0.815602077480777,665,1264
d5f959,desktop,16.73524940617296,0.8541785606371866,667,1185
c9e860,desktop,15.892878177540322,0.811492383372799,663,1186
9b2668,desktop,16.641167748906895,0.8493122729493671,666,1188
3b6541,mobile,19.039129789902873,0.9073292208296007,1920,1080
b33b46,mobile,17.960022553927047,0.8559032607981298,1920,1080
599a18,mobile,18.983940074101,0.9046990984243803,1920,1080
b36130,mobile,18.867767651218195,0.8991627826841493,1920,1080
4e14f5,mobile,18.93556243289553,0.9023936124076922,1920,1080
7cf580,poster,16.148016950692536,0.8786938834630136,681,500
6cb6d4,mobile,19.11074117029971,0.9107419344722407,1920,1080
d31d43,poster,14.682454559220819,0.8175286102509267,357,714
4193f2,mobile,18.82990109824125,0.8973582133373772,1920,1080
dc2864,poster,16.482555625122437,0.8523989646447533,715,926
3ea1d8,mobile,18.949556349664277,0.9030605068371254,1920,1080
a16835,poster,15.865849339407646,0.8378812706486691,626,801
e948ad,poster,16.321015485556423,0.8570791586725456,900,600
d2c979,poster,17.518839075468314,0.8933583661348964,1067,750
31b0f0,web,16.962675359795053,0.8661071145359841,768,1024
18230e,web,16.123658662297174,0.8232672726181359,768,1024
e0f578,poster,18.528520039893014,0.8998941625697656,1578,1000
ffd262,web,17.005312127795808,0.8682841300906059,768,1024
e946d8,mobile,19.01737551540839,0.9062924986083329,1920,1080
6e6737,web,16.79439386546772,0.877646791888877,800,720
a2d191,web,16.212171094887363,0.8472208086198302,800,720
5f562b,poster,19.3868646590268,0.9079454577007907,1785,1500
4ab184,poster,18.812766780009756,0.8965416598613527,1920,1080
71e30d,web,17.10965795469681,0.8569973518036206,800,1279
d9baa1,web,16.689320524590187,0.835896065320664,800,1280
96f6e0,web,17.281434090020895,0.8655524793632405,800,1280
5073f5,web,16.98784345239095,0.8508477909100309,800,1280
5eb5e5,desktop,16.292601860595337,0.8258110603676124,666,1305
42b098,desktop,16.266012793600247,0.8300738560950821,667,1188
0eb2be,desktop,16.300443865942373,0.8321181087306516,665,1186
2c663c,desktop,16.26146299589786,0.8301281820682318,665,1186
0720ce,desktop,15.647927937876076,0.8112899876331318,640,1000
512240,desktop,16.126678121745883,0.8202240562304248,666,1245
d320e4,desktop,16.666790768852742,0.8507783805987965,666,1185
ab9e2a,desktop,15.735412244483667,0.8030853928526489,666,1188
0ff0be,desktop,15.964559335833632,0.814791403078637,667,1186
f38ac2,mobile,16.682174283137734,0.8787627723393878,960,540
96d95b,mobile,15.823925549802423,0.8335530158974567,960,540
f96a6e,mobile,18.53158021706428,0.8831414263485596,1920,1080
2e9a8b,mobile,18.277744744904425,0.8710446370669477,1920,1080
f05508,poster,16.867939858897632,0.839406985093733,800,1400
39fa7c,mobile,18.85529275220372,0.8985682786008411,1920,1080
2b7751,mobile,18.19536772648152,0.8671188759232027,1920,1080
e69624,mobile,18.537187401532737,0.8834086424645773,1920,1080
1c2bc5,poster,15.169601504652228,0.8381537625207726,543,517
6b51ee,mobile,18.722158736299,0.8922236407812698,1920,1080
020ba5,mobile,18.71325460568381,0.891799305321488,1920,1080
b5edbf,poster,17.734912806165042,0.88530497391647,1430,750
f68906,poster,17.828480260359612,0.880530563456921,1554,801
c41f2f,poster,16.79911870309856,0.8752001135340133,1000,600
8b12a0,poster,16.58112495392825,0.8337777450184424,792,1224
16a273,web,16.646161074086343,0.849946027390831,768,1024
856a72,web,16.801785355057312,0.8454717573897391,800,1200
b67326,web,16.912157781695157,0.8510257367761489,800,1200
7aad84,poster,18.639179789941497,0.8882691941455972,1920,1080
2b48a6,web,15.943348423917818,0.8403782700772325,714,720
63aef5,poster,18.27532441829465,0.870929293924628,1920,1080
a3d37d,web,16.551858632582643,0.8290111921773062,800,1280
7f6c14,web,16.454797637272065,0.8401750902850167,768,1024
45d01a,poster,17.854162355407965,0.8433739068131586,1152,2048
14a7b0,web,17.314272861379997,0.826023774140667,1080,1890
5b04c4,web,16.383286208554406,0.8365237466219881,768,1024
d8d91d,desktop,16.203830129660236,0.8269518704978431,667,1187
c35930,desktop,16.485825667748998,0.8414885036528867,666,1186
52fbfe,desktop,16.18792172706987,0.8262312678051258,666,1187
61ea3d,desktop,16.38573423787708,0.8357731940594272,779,1024
c6a670,desktop,16.159061786171304,0.8459478035460637,665,846
1ce5f5,desktop,15.537359534234014,0.8028659364505301,668,1002
949207,desktop,16.28296525399729,0.8312258465545664,665,1186
869868,web,17.383780285394323,0.8294002521085941,1080,1888
55079d,desktop,15.750624265005944,0.8099777029200703,668,1069
aff2b7,mobile,16.161688733231728,0.8513452836454642,960,540
fafbcc,desktop,16.296801231197552,0.8318401006263597,666,1186
10b93c,mobile,16.278282529806493,0.8574870662558509,960,540
f21770,mobile,16.3285512774847,0.8601350606552609,960,540
b7690d,poster,17.07078049216275,0.8542349616025376,900,1152
00d37d,mobile,18.88013215340796,0.8997520256937608,1920,1080
5b5e85,mobile,18.27149421911881,0.8707467618618612,1920,1080
064f44,mobile,18.283270716665065,0.8713079829082354,1920,1080
a4f49f,mobile,17.679512980677302,0.8425352899223332,1920,1080
3c29dc,poster,18.257732284255816,0.8900150580870831,1844,812
25d5bc,poster,16.74308513779262,0.8774122755172347,907,612
b46333,poster,15.787113238779291,0.8253211992788402,652,879
52b67f,mobile,17.946313270783364,0.8552499308754836,1920,1080
9f2268,poster,16.635031037089874,0.8573655258367884,990,700
7d61f6,poster,17.23303127880238,0.867155025655704,1037,926
39a8fb,poster,17.3903367619654,0.8858154757946421,1250,650
70d755,mobile,18.831467663374816,0.8853905532388797,2340,1080
0f858f,web,16.452869000810104,0.8597992765681035,800,720
2ea01b,poster,17.309279637382254,0.874995836958422,1288,700
bbc4d8,web,16.28762837146715,0.8511640790495592,800,720
ddc145,web,15.8533413150817,0.8084463014887072,800,1000
1d1d01,web,16.1831154159731,0.8457024076826167,800,720
e0966a,poster,17.34445878854387,0.8574133296618467,1280,960
042af0,web,16.51136184510993,0.827029588399583,800,1279
a0e299,web,16.513941665530034,0.8309873615415966,800,1200
7881e5,web,16.91180391093538,0.8635096396182864,768,1024
3a7320,desktop,16.32031468794153,0.8332475994196952,666,1182
73386c,desktop,16.976087820725816,0.8630266812880067,667,1251
387531,desktop,16.98072218966715,0.8676856326723348,667,1167
ecd2f0,web,17.179822213016326,0.8194306834008275,1080,1896
538ccc,desktop,16.05158413593422,0.8394391234214851,668,854
e3d8f9,desktop,16.90272808956231,0.863046231972102,768,1024
009d6b,desktop,16.884963331739456,0.8699623459335991,668,1042
f01758,desktop,16.196154354314142,0.8638944680335724,668,659
6581b4,desktop,16.541103722159306,0.8481845228698474,627,1184
6a4f04,web,17.51803235147805,0.8356230724795592,1080,1894
6e09d5,mobile,17.270602230297342,0.9097592459040252,960,540
623ccb,mobile,17.34335527609641,0.9135916401193972,960,540
8bc82b,desktop,16.908726316471768,0.8630865956500758,667,1184
cc787e,mobile,16.424543107218653,0.8651915985493772,960,540
22411d,poster,14.664244646273293,0.8428335347607916,360,480
eb529b,mobile,16.906867513444116,0.8905988821077357,960,540
c9131a,poster,15.282250284037932,0.8630063853611557,401,534
b602c0,poster,14.767472732245526,0.84159602601389,500,383
e8d8ff,mobile,18.075856806736734,0.8614234606973359,1920,1080
aa635a,mobile,18.97243300016291,0.9041507170358668,1920,1080
935ba3,mobile,18.790741253851216,0.8954920108643492,1920,1080
661e84,mobile,18.5113106214064,0.8821754580171419,1920,1080
93562f,mobile,19.31338753376057,0.9203992543756117,1920,1080
0b81bd,poster,18.73138123413452,0.8848109397108562,1152,2048
935066,poster,19.022658461439924,0.9108441232469462,2200,880
4afbad,web,16.43734796699711,0.8453245264808646,697,1024
a26a7d,poster,18.83506100965002,0.9219970380569021,1738,812
8dcfba,web,16.973562270959505,0.8666629956699945,768,1024
e7e0d0,web,16.99743481531526,0.8882573706143272,800,720
b02b39,web,17.305937773526473,0.8667797631581677,800,1280
a8f62a,poster,18.27360235833619,0.9000610450321785,1437,900
8bcc12,web,16.384835010595367,0.8562439346052038,800,720
e7022f,web,17.07051535966427,0.854988470088701,800,1280
3250cb,web,16.849714510868964,0.8478835693929252,800,1200
9e5e48,poster,18.77998832118711,0.887106984078008,1152,2048
82a8ca,web,16.822650188950618,0.8578765230744886,800,1000
d924c7,web,17.253062566211362,0.8641314721338211,800,1280
285c1c,desktop,15.30720593937261,0.7812795479911944,666,1187
ea4596,desktop,16.17639659143964,0.8436721701770932,666,888
ccf32c,desktop,15.43373762341103,0.797898128081826,667,997
555c68,desktop,16.449368089298673,0.8395348360886505,667,1186
2fe128,desktop,16.08520812151768,0.8286129219223772,667,1046
583824,desktop,15.92033692500309,0.8188189582306239,668,1067
6f11a2,desktop,16.5449372979011,0.8463876666278495,667,1149
f4d6e9,desktop,16.610199303181226,0.8477843085819862,666,1187
4867f6,mobile,17.015810201144216,0.8963376291466162,960,540
40f316,desktop,16.335952281275976,0.8214447493326292,758,1279
7e3369,mobile,16.639272795218325,0.8765028612617503,960,540
12a0ed,mobile,16.731578386500992,0.8813652200838837,960,540
5f07a6,mobile,18.72381783825687,0.8923027069835239,1920,1080
74e427,mobile,18.691239729434486,0.8907501638568106,1920,1080
163518,mobile,18.583810308844882,0.8856305048412271,1920,1080
943fdb,mobile,18.62771563324857,0.8877228580223371,1920,1080
eed5f3,poster,12.780747181258576,0.7408619215059515,260,600
51e73b,poster,14.0857268060657,0.8118813844823325,334,500
c9b04c,poster,14.71857585736039,0.8268562216941461,302,756
f861f0,poster,14.79954464695427,0.8204015978439012,449,600
605f70,mobile,18.782867578482247,0.8951167828042211,1920,1080
01d4b9,poster,16.95847807857192,0.8891352628911335,1103,500
fdc3d7,web,15.826072094528936,0.8270439238968376,800,720
0f712c,web,16.708317851891294,0.8520461083247451,800,1000
0c21ef,mobile,18.542637375708754,0.8836683665631697,1920,1080
e8739a,poster,20.66598089460238,0.93369677829041,3160,1456
47293c,web,16.514146192966706,0.8309976534342535,800,1200
2a97ca,web,16.802155163531765,0.8579110204021619,768,1024
