model,category,image_id,CC_mean,CC_min,CC_max,SIM_mean,SIM_min,SIM_max,KL_mean,KL_min,KL_max
gemini-3.1-flash-lite,poster,c9b04c,-0.09926867010020919,-0.09975328171418152,-0.09880538699511526,0.1124145277070745,0.11203907655730062,0.11278676670000888,10.36570396643229,10.365001051004262,10.36649610302498
gemini-3.1-flash-lite,poster,dd0d82,-0.10430612088400615,-0.11983656215138101,-0.08702753432895374,0.03206701502617487,0.023477093902930304,0.039140511352897644,10.883937117867228,10.011785312961365,11.050938888520168
gemini-3.1-flash-lite,poster,fac314,0.13209333672540818,0.10212362204324282,0.1875888987635851,0.25585598152342176,0.24106234668775572,0.2717633455260546,3.6216532128880723,2.760177960330785,4.351882825708216
gemini-3.1-flash-lite,web,0f8ece,-0.037937278858948396,-0.05923477183557375,-0.020177286429061723,0.00025989563767616833,0.0,0.0003104416284282275,10.221487683074768,10.220019181411892,10.231744898250309
gemini-3.1-flash-lite,web,52a3d2,-0.0021283295515093807,-0.0706737593595607,0.25005923045222955,0.05744923456472715,0.0010786688810725867,0.28534452159681356,8.716148195675727,2.3731056944676365,10.266375213675037
gemini-3.1-flash-lite,web,60593d,-0.053539189156735015,-0.12372152518711677,0.20497271494521888,0.0842407619660152,0.011853673336530054,0.3766950578211324,9.044234705853231,1.3944232751614325,10.947214791558661
gemini-3.1-flash-lite,web,61707e,-0.11746899825827113,-0.12437297653633882,-0.09957726598676656,0.0048762758014678715,0.004573586481609996,0.005082408819595143,11.216139377110396,11.215136829095535,11.217662331817221
gemini-3.1-flash-lite,web,69a8c4,-0.03492785163901519,-0.07818886859342207,0.0032750373317895704,0.2337167190464205,0.05482345571021785,0.3224747555146096,4.622333854116159,2.830228968383031,8.308997126978785
gemini-3.1-flash-lite,web,927a3c,0.1427539818850246,0.009797363579827304,0.34203278531288284,0.23228047189061418,0.18323098669441354,0.28258673808706025,1.9392742698527656,1.5799072071866396,2.3003722567722478
gemini-3.1-flash-lite,web,a4d155,-0.09110720505891101,-0.09482246712898132,-0.0837243598841659,0.012080473811999124,0.01180845152449584,0.012483051210890734,10.657329040190614,10.655984403566311,10.65943321017321
gemini-3.1-flash-lite,web,c3ce89,0.31996626363378194,0.14822137481445946,0.41957041133482326,0.3851279393347201,0.2726743551272391,0.44713615565819476,3.6257759404894507,1.0838878907949698,5.54183598340653
gemini-3.1-flash-lite,web,ce9bfe,-0.04741243303039686,-0.04954639388055583,-0.0426351431760027,0.00029098055403807685,0.0002609222910736364,0.00033463863340575835,11.621417419970987,11.621211370305259,11.62156579084625
gemini-3.1-flash-lite,web,d48310,0.3366516946086727,-0.0843563776520657,0.43112705415323804,0.3161447866661914,0.0035340607829800483,0.37040104774336136,2.7512504314590203,1.661404953948824,10.96723575415842
gemini-3.1-pro,desktop,075286,0.264982053272315,0.2143041713398123,0.33138899515725534,0.3014173567574811,0.271607777767732,0.3462394280310948,3.086174658435143,1.5297471197437134,4.8671081294501
gemini-3.1-pro,desktop,1fdbf2,0.36263258166659895,0.2701459186538121,0.543294833516004,0.4783215876860011,0.44126135153231905,0.5508349753626036,1.1051937443991402,0.8766058219936905,1.3643537785711075
gemini-3.1-pro,desktop,2bb7d4,-0.10458205231813544,-0.13166464714569093,0.07250945394687677,0.0291795866592081,0.0020695855369948124,0.27040940301214766,9.86788113580035,1.9410938425494868,10.754338570628798
gemini-3.1-pro,desktop,2fe128,0.1819945985926786,0.1273451585930938,0.2569149408429587,0.33053280818887076,0.2955635215587324,0.36846515660619594,1.3784488806670596,1.2088514950363858,1.5288170270533157
gemini-3.1-pro,desktop,3ec21e,0.6967326346535067,0.6736704315675867,0.7306542782150767,0.5899247692176892,0.57655987179582,0.607980478687877,0.5910580115586996,0.5581562655940333,0.6201141257746713
gemini-3.1-pro,desktop,5a6a69,-0.11994233006389395,-0.1263011827992574,-0.11526079938037812,0.02590069500458999,0.01284367529207317,0.03580658435038166,10.01147916245248,9.509225305252198,10.919946854408925
gemini-3.1-pro,desktop,67225a,0.21129719199343627,-0.12626065136262019,0.5772827119430916,0.23722330421101762,0.00022997429178908736,0.5638209541428193,6.783127843417027,0.6612545558506209,11.281220608991744
gemini-3.1-pro,desktop,7cc04a,0.17707443934335085,-0.12555361893475386,0.5263735774575522,0.23456137763348406,5.7005846645129656e-05,0.48817403581329244,5.871658736087032,0.8759872722325717,10.913703953460683
gemini-3.1-pro,desktop,b5dab9,0.24780130318542698,0.0960204836733751,0.3741468806174788,0.32317994092749863,0.18721435122548832,0.4179702660374066,3.850097897966806,1.2849530306588495,6.013666384940124
gemini-3.1-pro,desktop,f9e25e,0.09812412994680453,0.04898255164365051,0.154127784459068,0.4066930050346819,0.3925860187975918,0.41466259700010283,1.4882023740659212,1.4324338822145337,1.5679110384291395
gemini-3.1-pro,mobile,1b307f,0.2881672505810839,-0.053884588117149385,0.4225219943295324,0.35746080878633946,0.055029637632515276,0.4738302414459836,2.494094416679782,1.3117755248123049,6.503394018174684
gemini-3.1-pro,mobile,1dd09f,0.11409607293039906,0.06402594289287405,0.2618211409319019,0.23598359659463783,0.19993799724975464,0.33941772575211343,4.583542994089468,3.2940632319524696,5.013638497333169
gemini-3.1-pro,mobile,3664a3,0.3902561895297497,0.23429279505839246,0.5410505567167143,0.48668054943160116,0.42934843727824246,0.5501306419981064,0.9515158672649502,0.7364759776101273,1.2060599414942836
gemini-3.1-pro,mobile,3d29ac,0.006947503826870321,-0.08394960066620273,0.09824985401971098,0.17831582809359153,0.0012890726282193694,0.3547150292100105,5.6828545023865775,2.35153029818114,9.350798738176668
gemini-3.1-pro,mobile,4ae90b,-0.10413979462967242,-0.11430086484929508,-0.04370677590875712,0.03164356876453791,0.0,0.061652828173399586,8.698987883914466,8.04266338891364,9.52524449838487
gemini-3.1-pro,mobile,587857,0.436689396153512,0.4043625267380853,0.4683717788877594,0.42874071161385546,0.3779763813907274,0.461447589045502,2.173636823991273,1.691020886718419,2.9753421024049285
gemini-3.1-pro,mobile,58b56c,0.3048412154003498,0.2787695340006797,0.3761619332655873,0.3260412534425511,0.322137378233296,0.33337475757170193,3.508207119886415,3.3530180919843766,3.541190693148965
gemini-3.1-pro,mobile,a77bd5,0.24410429185103322,-0.05389136675662005,0.37874224146079366,0.2337747042872554,0.0,0.31302709168950515,5.100406950504105,3.744901993861676,9.247694376352923
