image_id,category,duration,split,n_participants,CC,CC_sb,SIM,KL,CC_partial
00b8f8,desktop,1s,4,13,0.48835894244435885,0.6562381271312391,0.43741056384888927,2.9026791374249603,0.26782986893920163
00b8f8,desktop,3s,0,13,0.7156862536939033,0.8342857001424566,0.6356083105952676,0.8023091209222648,0.6323197880991518
00b8f8,desktop,3s,1,13,0.5743281286374685,0.7296168037530161,0.5768022812946636,0.9448199394231884,0.4861853604662875
00b8f8,desktop,3s,2,13,0.7498117197732437,0.8570198853970541,0.6756584309066789,0.7578015606505859,0.6747900904599637
00b8f8,desktop,3s,3,13,0.405747778780468,0.5772696708544224,0.48140717271204647,1.9242680166300772,0.26700956157913824
00b8f8,desktop,3s,4,13,0.6692246835672682,0.8018389497297402,0.6076408062927073,0.7715712696188176,0.5764579626324868
00b8f8,desktop,7s,0,13,0.7624803858745339,0.8652355986318622,0.713182719255507,0.31180675939050173,0.7114476349836159
00b8f8,desktop,7s,1,13,0.808416241519248,0.8940599215588758,0.7283694038371868,0.3242440347457769,0.7849729569057651
00b8f8,desktop,7s,2,13,0.8213989843470988,0.9019429475980943,0.7414984300671237,0.34508829772751215,0.7827518709559069
00b8f8,desktop,7s,3,13,0.8205269876468197,0.9014169998187372,0.7444995266220743,0.25589100456765157,0.778888522920087
00b8f8,desktop,7s,4,13,0.739224534041041,0.8500622197681088,0.6915121614290356,0.38582691798776103,0.6833530835114002
003eb9,desktop,1s,0,10,0.8155162522058346,0.8983849648440109,0.6242237296683613,1.1794028330950317,0.6890061329400853
003eb9,desktop,1s,1,10,0.6474695313001171,0.7860170024378661,0.5279741876490996,1.2228895002920983,0.42970566022502854
003eb9,desktop,1s,2,10,0.8032970571537057,0.8909203882599537,0.6168514503612491,1.1686900182548094,0.662644224519522
003eb9,desktop,1s,3,10,0.6024969071474343,0.7519476692406531,0.48235138900477087,1.8841457838438767,0.3751709861541303
003eb9,desktop,1s,4,10,0.8328689005904137,0.9088144823911033,0.6375660466850493,1.424306360357243,0.7097058000236963
003eb9,desktop,3s,0,10,0.9088139030377504,0.952228922464818,0.7626440559384713,0.3984335118370963,0.8772116235592504
003eb9,desktop,3s,1,10,0.9164492534349452,0.9564033608428177,0.7676926344394049,0.32722500994326176,0.8876228499133971
003eb9,desktop,3s,2,10,0.8296825906196436,0.9069142318708534,0.6950946241561022,0.5302648442485277,0.7748022690719184
003eb9,desktop,3s,3,10,0.8735541035166426,0.9325101440913717,0.7372106253701555,0.3452352782836784,0.8427792510602615
003eb9,desktop,3s,4,10,0.7939357089243548,0.8851328450342284,0.6558266593491366,0.6765795645524642,0.734542479720192
003eb9,desktop,7s,0,10,0.8480531082382639,0.9177800188293366,0.7558758040439223,0.23206363660961046,0.8551106481448449
003eb9,desktop,7s,1,10,0.9091050769812739,0.952388726993251,0.7903024562965735,0.2304264736918596,0.9116551427036763
003eb9,desktop,7s,2,10,0.8955060222609612,0.9448727798741582,0.7838622199817219,0.24022914648828336,0.8997083400934958
003eb9,desktop,7s,3,10,0.8621721646916153,0.9259854497227921,0.7603702465891821,0.26236949826024997,0.8639192144319673
003eb9,desktop,7s,4,10,0.8703671180872111,0.9306912099452637,0.7572710397369994,0.3565331035912159,0.862876852708988
00b3a0,desktop,1s,0,10,0.30729362793482573,0.4701218171165838,0.39365170923657655,1.9231317032458652,0.21478030223600914
00b3a0,desktop,1s,1,10,0.5649463550111995,0.7220009212483919,0.4782799922744205,2.1784003845370163,0.4917146214925621
00b3a0,desktop,1s,2,10,0.6358758011682862,0.7774132983863024,0.5126664421124741,1.7561018257779994,0.5558175147438362
00b3a0,desktop,1s,3,10,0.5288361096975851,0.691815304914786,0.4414189741106479,1.9852178017676807,0.4360761782179695
00b3a0,desktop,1s,4,10,0.5288361096975851,0.691815304914786,0.4414189741106479,1.9852178017676807,0.4360761782179695
00b3a0,desktop,3s,0,10,0.8668912668244959,0.928700328968855,0.6791558251851282,0.936067388475465,0.8649489428519915
00b3a0,desktop,3s,1,10,0.8579501978802357,0.923544881729429,0.6897764865821087,0.7616975386991118,0.8500577524982073
00b3a0,desktop,3s,2,10,0.7073906051981232,0.8286218783733305,0.6182636622330502,1.0366969688451162,0.7044776315657523
00b3a0,desktop,3s,3,10,0.8657845476570294,0.9280648708815213,0.6976763425452188,0.3930557459297573,0.8571844723187663
00b3a0,desktop,3s,4,10,0.7569277884810661,0.8616492874023699,0.6107906618336956,0.8292991571712932,0.7422535737895279
00b3a0,desktop,7s,0,10,0.8492697226349009,0.9184919995605976,0.7038067573720392,0.5125322511602538,0.8496522464819765
00b3a0,desktop,7s,1,10,0.8902735721273917,0.9419520912260769,0.7527033982585345,0.3143220362339369,0.8843481977836715
00b3a0,desktop,7s,2,10,0.7389895164831454,0.8499068102234967,0.6698340478509384,0.5120399276322953,0.7262099261143771
00b3a0,desktop,7s,3,10,0.8219369399012375,0.9022671662234287,0.6961094500765123,0.4187210129254372,0.8190177838459802
00b3a0,desktop,7s,4,10,0.7256388130196585,0.8410089151273535,0.6697175270990366,0.4246107345871978,0.7126657211290711
00f742,poster,1s,0,10,0.5005874292306387,0.6671886215750764,0.6310887324226521,0.3906932678344102,0.35497245068662364
00f742,poster,1s,1,10,0.8470872174087225,0.9172140973365628,0.7990457285612498,0.12633842496236738,0.8517525255306414
00f742,poster,1s,2,10,0.6140004071167178,0.7608429395796501,0.6923277180635488,0.3323304428846231,0.4747340459892743
00f742,poster,1s,3,10,0.7050482995402088,0.8270127007315105,0.7292455638025497,0.24656688682396444,0.6783610051588276
00f742,poster,1s,4,10,0.6798820457472137,0.809440219292065,0.7205083408578512,0.2296804059946617,0.6016416177380847
00f742,poster,3s,0,10,0.8493915728886322,0.9185632565221831,0.8405798801875779,0.08722376981205998,0.8542057078121318
00f742,poster,3s,1,10,0.8322413859224617,0.9084407680306389,0.8122814326061072,0.14643322541555828,0.8324793364669999
00f742,poster,3s,2,10,0.8865759905572148,0.9398783775419062,0.8586618989294285,0.10037183499627375,0.8919351213510704
00f742,poster,3s,3,10,0.8978414877144661,0.946171209267555,0.8677898326069677,0.07867422846607404,0.8986019163404766
00f742,poster,3s,4,10,0.8953118219897542,0.944764667852733,0.8536612812360078,0.08272971856195996,0.9100079334706112
00f742,poster,7s,0,10,0.9427015057909758,0.9705057652767428,0.9074088645575269,0.04192016671620753,0.9569532904533951
00f742,poster,7s,1,10,0.853631558071607,0.921036928136536,0.8444081943711741,0.10331136317407892,0.8544126360956156
00f742,poster,7s,2,10,0.9198413745932659,0.9582472664317299,0.8882897858261711,0.04932631295467727,0.93684075914753
00f742,poster,7s,3,10,0.9300143915741226,0.9637382971176722,0.8968742347751527,0.034884092952121165,0.9403285648206314
00f742,poster,7s,4,10,0.9194089710205096,0.9580125808536563,0.8975811532313394,0.03532749686215082,0.9280976630867324
009085,web,1s,0,11,0.8051967722600786,0.8920875381933955,0.6073060284090903,1.387067163217593,0.7363372375764861
009085,web,1s,1,11,0.8264563444123114,0.9049834089281074,0.6243972676042835,1.4779103383132512,0.7641716923614326
009085,web,1s,2,11,0.7486853680370461,0.8562836765512241,0.5676752411970569,1.6485545085087954,0.661596311657384
009085,web,1s,3,11,0.7257490222819014,0.8410829302655692,0.5335705205731865,2.1194814033759224,0.6541510292406374
009085,web,1s,4,11,0.7530798009975296,0.8591506223150999,0.5674340509602532,1.561093343328937,0.6723897707819222
009085,web,3s,0,11,0.7506306951595954,0.8575545913082079,0.5798223067938771,0.7992261485826735,0.6661710448923739
009085,web,3s,1,11,0.9221032441512075,0.9594731676949063,0.7522324080117719,0.5639403722037614,0.8947101294411596
009085,web,3s,2,11,0.7540806534261264,0.8598015740647181,0.5898709768426829,0.6218331530210316,0.6671398907550384
009085,web,3s,3,11,0.8793525364503854,0.9358037083465528,0.6953129686589122,0.8534789940355736,0.8342230168539168
009085,web,3s,4,11,0.8382684241063836,0.9120196083592976,0.6827167581407177,0.6497410324888907,0.8021058951526165
009085,web,7s,0,11,0.8249978192858761,0.9041082795470942,0.7009573107176573,0.4866194402009264,0.7477149367908006
009085,web,7s,1,11,0.7958142356646807,0.8862990612947533,0.6772228363757794,0.4169386220318601,0.7074130882536555
009085,web,7s,2,11,0.7504533670784026,0.8574388569184772,0.6777009470294493,0.5859489653874739,0.6556287713203781
009085,web,7s,3,11,0.7828722432355395,0.8782146294619411,0.6832980871040142,0.4606516239269839,0.6932631671222651
009085,web,7s,4,11,0.786114622461581,0.8802510349287399,0.709259074060945,0.46808338056216153,0.6948703102853238
013aca,poster,1s,0,7,0.5420111393421376,0.7029925083075259,0.53921451550029,1.2396800795898897,0.47106646910684535
013aca,poster,1s,1,7,0.5941735800147416,0.7454314730385222,0.5710018554445562,1.0652787795557643,0.5008360417618098
013aca,poster,1s,2,7,0.3033845741517577,0.4655334736475615,0.41886261334560493,1.3950178360417875,0.17175352358250104
013aca,poster,1s,3,7,0.6064092573231894,0.7549872544107077,0.5925285611044233,0.9534414722189435,0.5180387975365142
013aca,poster,1s,4,7,0.2860301056343127,0.44482645372167734,0.4148071821517402,1.8027158137925878,0.20411817835996954
013aca,poster,3s,0,7,0.6000155745978402,0.7500121675361223,0.6302934705344841,0.5959798658235222,0.6069356657483539
013aca,poster,3s,1,7,0.175529608612927,0.29863919603019473,0.4993916876699951,1.0675682838789164,0.1827914105153234
013aca,poster,3s,2,7,0.7364396535097875,0.8482179637181806,0.724484857143306,0.4951371385646769,0.7433438650709774
013aca,poster,3s,3,7,0.5902513481954408,0.7423371769063255,0.6488174489899781,0.6780284860630769,0.5939589650293289
013aca,poster,3s,4,7,0.6458504960289984,0.7848227984100192,0.6437321639500425,0.5334137246692668,0.6414965511960945
013aca,poster,7s,0,7,0.8254805397166,0.904398071364544,0.7711254830772197,0.2723736996333967,0.8384576841718776
013aca,poster,7s,1,7,0.6189527910696833,0.7646335266647589,0.605946888563078,0.5763509329583657,0.6172220261517696
013aca,poster,7s,2,7,0.7356440809675237,0.8476900178260552,0.6959759052268418,0.3834438347431982,0.7222314619446415
013aca,poster,7s,3,7,0.8125954944759715,0.8966098580211864,0.7729246888870047,0.17685875459755254,0.7987823313775441
013aca,poster,7s,4,7,0.757036785216787,0.8617199043142197,0.7444875409206739,0.27852573357329163,0.7413558039496334
00fcd9,mobile,1s,0,10,0.8507339188311069,0.9193476276356533,0.6846768736253048,0.8526006496744474,0.8058188152553026
00fcd9,mobile,1s,1,10,0.7119581228621942,0.8317471243652658,0.5496020428986282,1.8315044231171673,0.6335785713746348
00fcd9,mobile,1s,2,10,0.8448085473837166,0.915876662195449,0.6630150340918439,1.2590061508082013,0.7804843158704856
00fcd9,mobile,1s,3,10,0.8399479812180112,0.9130127479603867,0.6704616353059776,0.9569588714828686,0.7788078362845763
00fcd9,mobile,1s,4,10,0.7923204801956598,0.8841281332780013,0.6457932449281446,0.9213257051831227,0.7106623204610634
00fcd9,mobile,3s,0,10,0.8810719677898272,0.9367764581862821,0.7154922627301485,0.528911631150948,0.8217267961912654
00fcd9,mobile,3s,1,10,0.5206328111630101,0.684758091948338,0.5240976865954803,1.1517980524804639,0.3455454149150197
00fcd9,mobile,3s,2,10,0.8146530202772477,0.8978609256691759,0.6433263206137219,1.0263006971772706,0.7219301472324695
00fcd9,mobile,3s,3,10,0.8161401959361969,0.8987634300065553,0.6611148477160538,0.648739807342712,0.7246286332634964
00fcd9,mobile,3s,4,10,0.7916123651077099,0.8836870971920524,0.6222605781816849,0.9523875063132872,0.6922134149659527
00fcd9,mobile,7s,0,10,0.8509838533227861,0.9194935458730729,0.7393468209941442,0.4782747317715409,0.7722340457807563
00fcd9,mobile,7s,1,10,0.8585582738260435,0.9238970721736998,0.7517649360773712,0.44753588899722213,0.7866532900237885
00fcd9,mobile,7s,2,10,0.8585582738260435,0.9238970721736998,0.7517649360773712,0.44753588899722213,0.7866532900237885
00fcd9,mobile,7s,3,10,0.8159102243371114,0.8986239665399265,0.692679461765397,0.3669772077718853,0.723415644850048
00fcd9,mobile,7s,4,10,0.9170263206329747,0.9567175064452801,0.7731725426993257,0.31271700431374017,0.8711962695251559
012baa,mobile,1s,0,9,0.5189396426944521,0.6832919862094103,0.5296175362373832,1.7150211237267894,0.3037831818152096
012baa,mobile,1s,1,9,0.4915408727373166,0.65910479789297,0.5176777048119282,2.711441277597595,0.30457778249577544
012baa,mobile,1s,2,9,0.2731784737475793,0.429128326280106,0.3713304408976949,2.4543212968390575,0.037772639035254
012baa,mobile,1s,3,9,0.18820202636914357,0.31678455715858894,0.34286896149920687,2.536653799596148,-0.14243513797222646
012baa,mobile,1s,4,9,0.411721058222474,0.5832895327648936,0.46021433261472733,1.737637508410943,0.11281600703145171
012baa,mobile,3s,0,9,0.5928675127568792,0.7444027930869969,0.5565525261707,1.6395908439637026,0.33443470219759125
012baa,mobile,3s,1,9,0.3153250956332721,0.47946336108102117,0.45511219667865077,1.6255590048410729,0.011437993207543016
012baa,mobile,3s,2,9,0.5608454702083521,0.7186431724512571,0.5473935831746052,1.4904806457860138,0.28920498002501815
012baa,mobile,3s,3,9,0.5608454702083521,0.7186431724512571,0.5473935831746052,1.4904806457860138,0.28920498002501815
012baa,mobile,3s,4,9,0.6608679755037599,0.7958103657255613,0.6438842886149428,0.9148328053053396,0.4416316095289541
012baa,mobile,7s,0,9,0.38268589530975744,0.5535398843770312,0.5791219205208371,0.8153721715786746,0.2255493482860467
012baa,mobile,7s,1,9,0.703129371429136,0.8256910875057291,0.7610226776312148,0.21493680181138503,0.5842508334590402
012baa,mobile,7s,2,9,0.5084922828171703,0.674172865992447,0.6887280746589404,0.38461940282700846,0.33467763856416927
012baa,mobile,7s,3,9,0.5980954564451668,0.7485103021012042,0.718939864962844,0.3844587885066857,0.45898484745714924
012baa,mobile,7s,4,9,0.5817786389169999,0.7356005759634328,0.7104303339344632,0.3625501140002876,0.4275428064745684
0136d8,desktop,1s,0,9,0.2942802159823591,0.4547395723869584,0.3997415175440619,1.6161578013919062,0.17965237831386255
0136d8,desktop,1s,1,9,0.36883526100989117,0.5389037987489803,0.4084399744058764,2.804041017215178,0.2584488569554069
0136d8,desktop,1s,2,9,0.3733741080326084,0.5437325574274526,0.4459547911354301,3.3724255269052255,0.28013381959438816
0136d8,desktop,1s,3,9,0.12433082217230759,0.22116412664395224,0.27397261675091733,3.4321614233058924,0.02320087844391352
0136d8,desktop,1s,4,9,0.3668572341004843,0.5367893953341946,0.474130191802854,1.5111279118503695,0.25947321011742486
0136d8,desktop,3s,0,9,0.7239173729665784,0.8398515895467027,0.6159410914204618,0.8141562678538029,0.7337682904944626
0136d8,desktop,3s,1,9,0.40316044715184884,0.5746462537056094,0.4727779825979817,1.4522052413795647,0.4533606484403922
0136d8,desktop,3s,2,9,0.6966404060461342,0.821199829455425,0.5884745550020255,1.135812785099234,0.691282888477019
0136d8,desktop,3s,3,9,0.6775751916411403,0.8078030660173047,0.5871427628395447,1.2320461950981834,0.671704198154793
0136d8,desktop,3s,4,9,0.7639855297075608,0.8662038512687991,0.6427443786201591,0.5890315402599111,0.7636350715944299
0136d8,desktop,7s,0,9,0.7074627283841051,0.8286713573579764,0.6772734836980275,0.8335389964661337,0.7273306546110652
0136d8,desktop,7s,1,9,0.7845815965603935,0.8792891264513741,0.709767182225242,0.4174111447452679,0.7824081238924333
0136d8,desktop,7s,2,9,0.7492269429034875,0.8566377804127221,0.7097317973852453,0.6129286560257114,0.7469656051655803
0136d8,desktop,7s,3,9,0.5915619685228818,0.7433728377813734,0.6055191109050986,0.5974428949860093,0.6142021235767771
0136d8,desktop,7s,4,9,0.6353108367701876,0.7769909212183234,0.6461730739360836,0.48966968978532,0.6319509569303371
014b22,web,1s,0,14,0.7450048992516737,0.8538714127062461,0.60694280374988,0.930999010570182,0.5984393586814388
014b22,web,1s,1,14,0.6098576603416673,0.7576541396985799,0.5120375946522524,1.9633326591528828,0.42351738842122505
014b22,web,1s,2,14,0.4826696838419463,0.6510818816922668,0.4744718013508628,1.8780920953367661,0.2785982197215885
014b22,web,1s,3,14,0.5849262092615471,0.7381115989419816,0.5236828769378419,1.0999554189000562,0.4291591425654967
014b22,web,1s,4,14,0.5745967561196027,0.7298335321554006,0.4748339615215368,2.171220066877491,0.367614670646815
014b22,web,3s,0,14,0.5366580378093961,0.6984742533536431,0.5776598379806841,0.6784101255252952,0.2593312230989138
014b22,web,3s,1,14,0.7069217501343277,0.8283001257423732,0.6417276240687577,0.4369053367715699,0.5010165344735331
014b22,web,3s,2,14,0.7849553230992465,0.8795237762436721,0.6717969749482644,0.5561306944041609,0.6198996800036979
014b22,web,3s,3,14,0.8866754313469785,0.9399342532530282,0.745747056243636,0.33545977843227714,0.7912729472516465
014b22,web,3s,4,14,0.7415661825194078,0.851608385558605,0.6442382000099229,0.9720984786287395,0.5535536795534668
014b22,web,7s,0,14,0.5284345543628233,0.6914716143448066,0.6284685485426538,0.7785003738798129,0.2609013859532817
014b22,web,7s,1,14,0.6898956678250807,0.8164949836376421,0.6786067742037512,0.5379754098922342,0.4889183369856881
014b22,web,7s,2,14,0.7934809150698265,0.8848501351785318,0.7382153882050564,0.332540851509921,0.6491850724618272
014b22,web,7s,3,14,0.617070690881647,0.76319569003531,0.6485824072061481,0.4104484318799816,0.38070364818771657
014b22,web,7s,4,14,0.8469495487151255,0.9171333881906262,0.7729405108529135,0.29484546810482243,0.7272377622264338
016f77,mobile,1s,0,11,0.5862381251528759,0.7391552577849891,0.5266454887344346,1.8207945723130698,0.39393097143222056
016f77,mobile,1s,1,11,0.37675503274567007,0.5473087423465676,0.36362704829962555,3.7879786799252186,0.1714567088281379
016f77,mobile,1s,2,11,0.4397696326175392,0.6108888847975302,0.4743144593290198,1.9333266306888142,0.20884175133114827
016f77,mobile,1s,3,11,0.42617691183147766,0.5976494336655427,0.42247284233436877,2.0649152900605126,0.19974099538678305
016f77,mobile,1s,4,11,0.2596940645568194,0.41231291289474153,0.3549348050504623,2.5377441388905364,0.006489774860263021
016f77,mobile,3s,0,11,0.20208534122157668,0.3362246161594727,0.4476800711540678,1.2899138460857267,0.17826825849426836
016f77,mobile,3s,1,11,0.26159581808578125,0.41470622260416257,0.49284255150292433,1.0226799219202132,0.23850368105767983
016f77,mobile,3s,2,11,0.5746220418935941,0.7298539288864146,0.60422565961853,0.7103529183626452,0.5520769694165898
016f77,mobile,3s,3,11,0.6092963878252741,0.757220848110705,0.5885540568606354,0.8258189067316002,0.5915690942642963
016f77,mobile,3s,4,11,0.6445375239112736,0.7838526206180356,0.6009249690898515,0.6614494232019132,0.6242957223235092
016f77,mobile,7s,0,11,0.7392076000374961,0.8500510232608911,0.7083155075584127,0.40125544070458713,0.7025542030685911
016f77,mobile,7s,1,11,0.7848795491357617,0.8794762083702513,0.706944635242724,0.565130454528409,0.7517032116900202
016f77,mobile,7s,2,11,0.8299615461906835,0.9070808596151788,0.743109233439369,0.4313622438662326,0.8029591098307706
016f77,mobile,7s,3,11,0.8795162168917202,0.9358963854499048,0.7818455065695586,0.18960447648095513,0.8647208037277976
016f77,mobile,7s,4,11,0.8049556216120729,0.8919395158238153,0.6980127309573079,0.6420296937316866,0.7774917541329149
018c0a,poster,1s,0,9,0.8714420261632625,0.93130539336006,0.6788186841168541,1.2703032621166845,0.8530814087560067
018c0a,poster,1s,1,9,0.6057976641208334,0.7545130717978777,0.49367931665042275,1.4089017097285574,0.5503330153797698
018c0a,poster,1s,2,9,0.7679202701855511,0.8687272646123962,0.5748418640470513,1.3321286522645495,0.755550185185927
018c0a,poster,1s,3,9,0.6941069964820896,0.8194370224825736,0.5171192435214103,1.2029628536197103,0.6582768549396678
018c0a,poster,1s,4,9,0.8179651941336579,0.8998689268343831,0.618899190862271,1.2120685884567464,0.7942811788954988
018c0a,poster,3s,0,9,0.7890038994147996,0.8820594518244375,0.6530401408646151,0.5711775600157332,0.7854725584548757
018c0a,poster,3s,1,9,0.6672525630689751,0.8004216971671503,0.5568530885967009,0.6726264926746182,0.6828744013325363
018c0a,poster,3s,2,9,0.9141096191937578,0.9551277628277004,0.7653166248880716,0.4060983076173763,0.911750448371033
018c0a,poster,3s,3,9,0.7813672098039275,0.87726686053678,0.646937945744235,0.567199391847347,0.7756868722941749
018c0a,poster,3s,4,9,0.8713221672523297,0.9312369430558243,0.7085787972682007,0.6770719572163508,0.8692850241273773
018c0a,poster,7s,0,9,0.8759497108457245,0.933873339761144,0.7336460184272418,0.29698210769002303,0.8744211214969329
018c0a,poster,7s,1,9,0.9193636239499214,0.9579879627581279,0.7821750802724117,0.3807467070530515,0.9163402797473815
018c0a,poster,7s,2,9,0.9272014377700413,0.9622257638442852,0.7921659264724766,0.28186862977452803,0.9262480635127935
018c0a,poster,7s,3,9,0.9059201980488085,0.9506381211304094,0.7749019347262813,0.3230069904356233,0.8993154113196674
018c0a,poster,7s,4,9,0.8826256614357799,0.9376539155029339,0.7606276125050238,0.2831390920041446,0.8794576408645292
0197c7,poster,1s,0,10,0.491049689174412,0.6586630784200145,0.5338991201670005,0.9512994555516399,0.4907165085323785
0197c7,poster,1s,1,10,0.42730575940300297,0.5987585443244221,0.5087415125952115,1.6143665599316956,0.42690981720546833
0197c7,poster,1s,2,10,0.6360004667408727,0.7775064612394261,0.6384410278192516,0.507509375491739,0.6379045145117496
0197c7,poster,1s,3,10,0.38225948305200197,0.5530936669111945,0.5165019184609445,0.8610960538733308,0.3833803666792565
0197c7,poster,1s,4,10,0.45381429816611046,0.6243084811293531,0.5370682947057086,1.469348671266919,0.45381665910833496
0197c7,poster,3s,0,10,0.5065668088601293,0.672478387126288,0.5591336445516373,1.0565661097263392,0.5049404612876665
0197c7,poster,3s,1,10,0.4722578367364595,0.6415422964000778,0.614492815709603,0.7567067111453706,0.4687501369539531
0197c7,poster,3s,2,10,0.6942162401581122,0.8195131456104148,0.6773232654847149,0.36962066288078943,0.6971909884265615
